	SRR28210342	SRR28210343	SRR28210344	SRR28210345	SRR28210346	SRR28210347	SRR28210348	SRR28210349	SRR28210350	SRR28210351	SRR28210352	SRR28210353	SRR28210354	SRR28210355	SRR28210356	SRR28210357	SRR28210358	SRR28210359	SRR28210360	SRR28210361	SRR28210362	SRR28210363	SRR28210364	SRR28210365	SRR28210366	SRR28210367	SRR28210368	SRR28210369	SRR28210370	SRR28210371	SRR28210372	SRR28210373	SRR28210374	SRR28210375	SRR28210376	SRR28210377	SRR28210378	SRR28210379	SRR28210380	SRR28210381
SRR28210372	0.146281523197527	0.13656805071437	0.146287183715322	0.136800005272538	0.176459708647532	0.154588819115406	0.200093287541846	0.223174137318119	0.190893715051886	0.159999174971112	0.160188642180476	0.160838510372564	0.331461630639278	0.237811209773357	0.191361358594014	0.223354904480293	0.146587312362457	0.162611382115787	0.15282169027709	0.159577231714516	0.292539007598782	0.30758646943413	0.209784620608716	0.136647414533246	0.194076657575153	0.173776335079911	0.161983271149781	0.152364594737583	0.205553904724868	0.167337919279374	0	0.127501890685469	0.148937481822304	0.170947023023842	0.208415065268813	0.145926892122118	0.200460893848889	0.189129804981929	0.154143184013103	0.186223233008291
SRR28210373	0.123024684504783	0.113986349671531	0.140754994380144	0.13015985060092	0.176422757022625	0.139949634075361	0.206702973079329	0.246440851597513	0.19288433749708	0.156847641446503	0.146513919338148	0.150241984040299	0.349732776618511	0.25966412438822	0.205997158038016	0.246436696702561	0.15040261010312	0.156279454235053	0.154166613313261	0.152243662460195	0.30978883281271	0.322362463924626	0.209531961398832	0.127931113728577	0.19734822313471	0.162414712142327	0.163649165998095	0.162624884662637	0.202357891457146	0.179042928750055	0.127501890685469	0	0.144187614004422	0.183466915147056	0.213775773416493	0.141930104174254	0.220526260079459	0.189595899242811	0.140519960812053	0.184494912986008
SRR28210374	0.162510118631288	0.144241577806814	0.15528247943132	0.135666877657205	0.171993169294949	0.15550956577116	0.202137878461518	0.225002362949658	0.181841425320762	0.170719779976899	0.149137493269561	0.166887429700561	0.314478371792478	0.242564206070838	0.183318831368819	0.230868766231544	0.152232675051558	0.160710732363469	0.14810625310941	0.165509047419855	0.291241024132443	0.300146423242736	0.200514209154088	0.137617773812388	0.192092219316179	0.167513635076108	0.153196265925609	0.167540265322614	0.203058145708652	0.193653137094701	0.148937481822304	0.144187614004422	0	0.170253803395216	0.199540252760658	0.147077488409804	0.213077970834581	0.172447559569058	0.150354589901151	0.183942859894194
SRR28210375	0.199982951674985	0.185085703783178	0.151720128297494	0.160050868402972	0.162399596869421	0.170335933667188	0.190439274011094	0.176493386672183	0.182311389857888	0.173125898192739	0.171235297643468	0.19799913517236	0.287412364870352	0.194542159838586	0.172721299972423	0.186422975712591	0.156922489795139	0.158677431352919	0.152972318819876	0.169634250984193	0.254081718476516	0.260638638175931	0.21087273867888	0.176462671902968	0.182607531045792	0.181656767597525	0.157784559159609	0.141091276617472	0.215075656061037	0.177421371848375	0.170947023023842	0.183466915147056	0.170253803395216	0	0.186967248664026	0.147333096754978	0.185518299205677	0.173417069733161	0.183120094389611	0.18845894593408
SRR28210376	0.237044844233734	0.223677168018613	0.201601381155666	0.197602765475092	0.190256505724097	0.206805493398063	0.197382237419296	0.212241581147232	0.19610830358596	0.190367138872699	0.181920964149287	0.228100604511536	0.26962745593582	0.218200654735158	0.175447634836076	0.211563619353485	0.1797742203606	0.186308366877545	0.201726151990454	0.216037642354475	0.225150985886951	0.250581649650423	0.191772222595847	0.20909340628621	0.208832780061856	0.211697584134232	0.172045213841529	0.203908805779531	0.191094783194224	0.219178199827614	0.208415065268813	0.213775773416493	0.199540252760658	0.186967248664026	0	0.194567197605975	0.213462934481112	0.190868764726239	0.209458787103162	0.191718672243557
SRR28210377	0.159128325816687	0.13953152242583	0.130443846586314	0.131620615012123	0.148822952363561	0.151923881673113	0.198684810281031	0.203365461428289	0.16974037701522	0.161915096940875	0.146176304432297	0.162486105978328	0.304984713936339	0.220143242327302	0.181530177519088	0.207554355838402	0.141543630192207	0.151127075944744	0.148882072222074	0.143693854239694	0.270732205043981	0.287722573114342	0.207092738193361	0.14677149223553	0.181691036997958	0.162612717643384	0.148000342378597	0.139574562606716	0.207422648008546	0.175813891081795	0.145926892122118	0.141930104174254	0.147077488409804	0.147333096754978	0.194567197605975	0	0.193645212854879	0.174163532483223	0.159805822047946	0.180294338918693
SRR28210378	0.235526890271953	0.227045126900278	0.192669258289071	0.19845826996781	0.19787882633289	0.20250576734833	0.210649102008419	0.198562032463254	0.214153821892285	0.19070761566603	0.215175999692209	0.234199194340115	0.286342933176346	0.198761481343103	0.189317337682909	0.185690068098309	0.193452967876464	0.197475161682558	0.204588977399505	0.207716450168772	0.24492435525634	0.241645008280437	0.23314370650314	0.211614592235918	0.202481068652425	0.217177505510268	0.193978977220713	0.179105204574034	0.211931886852943	0.197749405028524	0.200460893848889	0.220526260079459	0.213077970834581	0.185518299205677	0.213462934481112	0.193645212854879	0	0.207604763922875	0.221088831437194	0.195593412901178
SRR28210379	0.209388040362025	0.191473083720778	0.17201310031536	0.164225044054394	0.154854431281905	0.163197379739175	0.191616397801087	0.20095077838134	0.181416449107544	0.18009874099332	0.159752947754793	0.207408995327369	0.274965390462244	0.22195378242058	0.18452917591421	0.209393773363955	0.157152414456256	0.166283319163638	0.175287330216931	0.17821609896979	0.259785686524826	0.25859598467839	0.191127739182603	0.173198062537192	0.185774133478087	0.169059286571161	0.155936334051317	0.16387470086887	0.19562221583943	0.197425483975981	0.189129804981929	0.189595899242811	0.172447559569058	0.173417069733161	0.190868764726239	0.174163532483223	0.207604763922875	0	0.179835377848443	0.19099886133808
SRR28210380	0.150964441696579	0.128624676704488	0.159820319621016	0.137155554862745	0.180603924298635	0.150574525515677	0.209223556036592	0.240778696582233	0.189554577386176	0.175903482075172	0.1526002835025	0.171646507111262	0.329304524878826	0.255583403405132	0.202107515118485	0.238573099038688	0.160008601455614	0.156014859447224	0.152514074149248	0.158376580807988	0.307883280922937	0.314140870947544	0.207685923742701	0.13385417882834	0.202965584508131	0.158903630642663	0.162248460332681	0.168957030168742	0.213113774903122	0.190081295351679	0.154143184013103	0.140519960812053	0.150354589901151	0.183120094389611	0.209458787103162	0.159805822047946	0.221088831437194	0.179835377848443	0	0.195736067566011
SRR28210381	0.213056023455713	0.201070506977665	0.188507407465088	0.175113097606313	0.193797377479496	0.194091585114197	0.185473117357837	0.220621767285848	0.204182388032313	0.163868995545128	0.194295462690026	0.215164173701697	0.296320044895109	0.21986620163742	0.186731810311022	0.206110082383403	0.172831288386665	0.190822676392287	0.186374659947648	0.200195117589805	0.243699027896008	0.266084377708156	0.212659329147664	0.189920426360527	0.194323977629316	0.198571316864173	0.181447485247429	0.191133569749906	0.189062927758168	0.193564353679529	0.186223233008291	0.184494912986008	0.183942859894194	0.18845894593408	0.191718672243557	0.180294338918693	0.195593412901178	0.19099886133808	0.195736067566011	0
