"","Feature","P","FDR","FC","NPC association"
"K07452","K07452",0.300578178411411,0.992143520681656,1.00683416397454,"not associated"
"K01035","K01035",0.301289204032903,0.992143520681656,1.00776866652855,"not associated"
"K00339","K00339",0.301534602430524,0.992143520681656,1.01363813157225,"not associated"
"K00917","K00917",0.301686999657803,0.992143520681656,1.0067266254919,"not associated"
"K16088","K16088",0.30190586313017,0.992143520681656,1.00211358599596,"not associated"
"K15876","K15876",0.301926386875442,0.992143520681656,1.00682138666868,"not associated"
"K06191","K06191",0.301995003481308,0.992143520681656,0.970581721314673,"not associated"
"K00534","K00534",0.302027616056923,0.992143520681656,1.00673513399532,"not associated"
"K08168","K08168",0.302109545463515,0.992143520681656,0.977368146237788,"not associated"
"K22605","K22605",0.30227628441508,0.992143520681656,1.0064485227199,"not associated"
"K01079","K01079",0.302540648277725,0.992143520681656,0.980185604737589,"not associated"
"K19228","K19228",0.302668363075374,0.992143520681656,1.00669435254056,"not associated"
"K18139","K18139",0.303270777313976,0.992143520681656,1.00817404027719,"not associated"
"K05836","K05836",0.303407559685076,0.992143520681656,1.00669989907519,"not associated"
"K15585","K15585",0.303865672500872,0.992143520681656,1.00646399548284,"not associated"
"K13963","K13963",0.304103836500984,0.992143520681656,1.00671510934559,"not associated"
"K02408","K02408",0.304231263684116,0.992143520681656,1.00772564117808,"not associated"
"K03813","K03813",0.304415240595366,0.992143520681656,1.00535611632657,"not associated"
"K01818","K01818",0.305089559000688,0.992143520681656,1.01776236264932,"not associated"
"K10188","K10188",0.305159498539935,0.992143520681656,1.0066992850905,"not associated"
"K20609","K20609",0.305286269318343,0.992143520681656,1.00502639072717,"not associated"
"K12059","K12059",0.305793746931118,0.992143520681656,1.00664590290246,"not associated"
"K01792","K01792",0.305871352148308,0.992143520681656,0.983369968333063,"not associated"
"K05800","K05800",0.306008295048206,0.992143520681656,1.00663504538563,"not associated"
"K21132","K21132",0.306146831923999,0.992143520681656,1.006693218341,"not associated"
"K20038","K20038",0.306543783088049,0.992143520681656,1.00682917076769,"not associated"
"K16885","K16885",0.306921256566658,0.992143520681656,1.00665916391795,"not associated"
"K02818","K02818",0.30714120992302,0.992143520681656,1.00667990118483,"not associated"
"K02819","K02819",0.30714120992302,0.992143520681656,1.00667990118483,"not associated"
"K15396","K15396",0.307190133969861,0.992143520681656,1.00670899587863,"not associated"
"K02483","K02483",0.307351000107559,0.992143520681656,0.978257128811321,"not associated"
"K07132","K07132",0.307445229138775,0.992143520681656,1.00661154015414,"not associated"
"K03457","K03457",0.30747023546521,0.992143520681656,1.00661478828179,"not associated"
"K19411","K19411",0.307504249644412,0.992143520681656,1.00675331527844,"not associated"
"K00982","K00982",0.307697774591621,0.992143520681656,0.987443391274721,"not associated"
"K01716","K01716",0.307724053202975,0.992143520681656,1.00666239126763,"not associated"
"K07217","K07217",0.307800253969474,0.992143520681656,1.00521437874891,"not associated"
"K13019","K13019",0.307920246559561,0.992143520681656,1.00670788843186,"not associated"
"K01780","K01780",0.307939999683748,0.992143520681656,1.00664120727934,"not associated"
"K16238","K16238",0.308065270043793,0.992143520681656,1.00660377360783,"not associated"
"K10254","K10254",0.308461109130951,0.992143520681656,0.982145370680628,"not associated"
"K01449","K01449",0.308549506865918,0.992143520681656,1.00699279860666,"not associated"
"K00984","K00984",0.308713483538901,0.992143520681656,1.00539243893061,"not associated"
"K18698","K18698",0.308965384812787,0.992143520681656,1.0051558852255,"not associated"
"K10218","K10218",0.309276403770898,0.992143520681656,1.00660302501676,"not associated"
"K12519","K12519",0.309408315817563,0.992143520681656,1.00652700484056,"not associated"
"K03200","K03200",0.309570232791184,0.992143520681656,1.00655680451422,"not associated"
"K03711","K03711",0.310053682876007,0.992143520681656,0.982385502315484,"not associated"
"K05952","K05952",0.310106819425231,0.992143520681656,1.00663614151858,"not associated"
"K01858","K01858",0.310251312218996,0.992143520681656,1.01123627685952,"not associated"
"K02076","K02076",0.310303051256666,0.992143520681656,1.00698782652449,"not associated"
"K22396","K22396",0.310882215704565,0.992143520681656,1.00502320607005,"not associated"
"K12685","K12685",0.31102619950629,0.992143520681656,1.00665257578065,"not associated"
"K01251","K01251",0.312096031407955,0.992143520681656,1.01264806980668,"not associated"
"K03926","K03926",0.312169183474636,0.992143520681656,1.00652491331825,"not associated"
"K16515","K16515",0.31230737780108,0.992143520681656,1.00660526961916,"not associated"
"K07774","K07774",0.31262998392336,0.992143520681656,1.00655640865059,"not associated"
"K01950","K01950",0.312714520422316,0.992143520681656,0.983532291472007,"not associated"
"K18829","K18829",0.312741670193599,0.992143520681656,1.006616798145,"not associated"
"K23077","K23077",0.312799043260192,0.992143520681656,1.00678671784317,"not associated"
"K17737","K17737",0.312922750899348,0.992143520681656,1.006520589154,"not associated"
"K03895","K03895",0.313172102121978,0.992143520681656,1.00507846166444,"not associated"
"K18955","K18955",0.313517938481736,0.992143520681656,0.97155777998826,"not associated"
"K02502","K02502",0.313674637778099,0.992143520681656,1.01061127154113,"not associated"
"K11928","K11928",0.31384278136584,0.992143520681656,0.978877377216128,"not associated"
"K09880","K09880",0.314384420426344,0.992143520681656,1.00656237470906,"not associated"
"K18846","K18846",0.314656348160081,0.992143520681656,1.00691037778416,"not associated"
"K01457","K01457",0.314762848065496,0.992143520681656,1.00693475902001,"not associated"
"K05979","K05979",0.314865817446085,0.992143520681656,1.00655784926227,"not associated"
"K07002","K07002",0.315026560433266,0.992143520681656,1.0064714311306,"not associated"
"K21575","K21575",0.315725058588094,0.992143520681656,1.00806648125626,"not associated"
"K01759","K01759",0.316097575363689,0.992143520681656,0.98719379149899,"not associated"
"K02601","K02601",0.316102926535846,0.992143520681656,0.976683700794443,"not associated"
"K07037","K07037",0.316109760088803,0.992143520681656,1.00757155626198,"not associated"
"K18146","K18146",0.316284653962994,0.992143520681656,1.00650050652521,"not associated"
"K00169","K00169",0.316335665429968,0.992143520681656,1.00655823987917,"not associated"
"K08223","K08223",0.316383189611543,0.992143520681656,1.00672581888861,"not associated"
"K02391","K02391",0.316534781052843,0.992143520681656,1.00265757273071,"not associated"
"K22393","K22393",0.316841561948639,0.992143520681656,1.00651821232437,"not associated"
"K10192","K10192",0.317133070183044,0.992143520681656,1.0127572551689,"not associated"
"K00533","K00533",0.317391939539473,0.992143520681656,1.00654393135033,"not associated"
"K02787","K02787",0.31753437340234,0.992143520681656,1.00650550303684,"not associated"
"K02788","K02788",0.31753437340234,0.992143520681656,1.00650550303684,"not associated"
"K02525","K02525",0.317545632382269,0.992143520681656,1.00657060702839,"not associated"
"K13877","K13877",0.317787221677736,0.992143520681656,1.00648164974441,"not associated"
"K00100","K00100",0.318203334236351,0.992143520681656,1.00651424787349,"not associated"
"K02655","K02655",0.318458803492708,0.992143520681656,1.00650754779269,"not associated"
"K11784","K11784",0.318494115782114,0.992143520681656,1.00705149903456,"not associated"
"K00020","K00020",0.318536437908274,0.992143520681656,1.00646272085737,"not associated"
"K02902","K02902",0.318775661031973,0.992143520681656,0.973655755611615,"not associated"
"K03632","K03632",0.318789009546012,0.992143520681656,1.00648269578243,"not associated"
"K20023","K20023",0.318940744120302,0.992143520681656,1.00646843477363,"not associated"
"K02508","K02508",0.319047317357711,0.992143520681656,1.00648704811903,"not associated"
"K01146","K01146",0.319083431289918,0.992143520681656,1.00650221828797,"not associated"
"K01714","K01714",0.319086650007791,0.992143520681656,0.987744445285227,"not associated"
"K07139","K07139",0.319331353788135,0.992143520681656,0.985505252161882,"not associated"
"K23304","K23304",0.319418315097217,0.992143520681656,1.00649422960522,"not associated"
"K12687","K12687",0.3194949338692,0.992143520681656,1.00516438373217,"not associated"
"K00703","K00703",0.319547437849722,0.992143520681656,1.00741161067034,"not associated"
"K02221","K02221",0.319602738124598,0.992143520681656,0.975582541710721,"not associated"
"K12056","K12056",0.319826006663826,0.992143520681656,1.00646119080512,"not associated"
"K03203","K03203",0.319889995938983,0.992143520681656,1.00640422797246,"not associated"
"K00748","K00748",0.319994792755565,0.992143520681656,1.01000452442015,"not associated"
"K12142","K12142",0.320107325093285,0.992143520681656,1.00284982420842,"not associated"
"K16849","K16849",0.320185297835821,0.992143520681656,1.00650823020118,"not associated"
"K10353","K10353",0.320250168466171,0.992143520681656,1.00647116264937,"not associated"
"K01573","K01573",0.320331261902636,0.992143520681656,1.00681655987414,"not associated"
"K01142","K01142",0.320445447174859,0.992143520681656,0.982056836432499,"not associated"
"K01579","K01579",0.320671374587772,0.992143520681656,0.979718597381253,"not associated"
"K17466","K17466",0.320675494378725,0.992143520681656,1.00640012841102,"not associated"
"K03894","K03894",0.320730513809349,0.992143520681656,1.00497456360531,"not associated"
"K00647","K00647",0.320778094970583,0.992143520681656,1.00739933648821,"not associated"
"K13678","K13678",0.320882185167644,0.992143520681656,1.0064625062987,"not associated"
"K00433","K00433",0.320943373975286,0.992143520681656,1.00644783845342,"not associated"
"K08195","K08195",0.320974986806361,0.992143520681656,1.0065423397095,"not associated"
"K00336","K00336",0.321021364014327,0.992143520681656,1.01329774984009,"not associated"
"K11959","K11959",0.321211408914389,0.992143520681656,1.0064256417723,"not associated"
"K03199","K03199",0.321211417485393,0.992143520681656,1.00641231949743,"not associated"
"K19286","K19286",0.321628183296125,0.992143520681656,1.00655453849865,"not associated"
"K17214","K17214",0.321694860260921,0.992143520681656,1.00651124466132,"not associated"
"K06861","K06861",0.322032401285032,0.992143520681656,0.987664326219895,"not associated"
"K02864","K02864",0.322311307297087,0.992143520681656,0.974793342910622,"not associated"
"K12978","K12978",0.322408316132561,0.992143520681656,1.00681292762204,"not associated"
"K12057","K12057",0.322429057814743,0.992143520681656,1.00642220061877,"not associated"
"K02334","K02334",0.322551823453883,0.992143520681656,1.0079449276337,"not associated"
"K15899","K15899",0.322587827154383,0.992143520681656,1.00642636853466,"not associated"
"K10773","K10773",0.322656791189641,0.992143520681656,0.987066455134625,"not associated"
"K07719","K07719",0.32281389860053,0.992143520681656,1.00643077876396,"not associated"
"K17213","K17213",0.322848889231746,0.992143520681656,1.00703412791211,"not associated"
"K22549","K22549",0.322912654842275,0.992143520681656,1.00641094310241,"not associated"
"K18244","K18244",0.322928842709937,0.992143520681656,1.00647283556619,"not associated"
"K13936","K13936",0.323007365100379,0.992143520681656,1.0064331691969,"not associated"
"K03839","K03839",0.32303527622938,0.992143520681656,1.01321488650869,"not associated"
"K18673","K18673",0.323082391831696,0.992143520681656,1.00642148246984,"not associated"
"K01067","K01067",0.32314828210448,0.992143520681656,1.00647924516493,"not associated"
"K14989","K14989",0.323277775484149,0.992143520681656,1.00645173426865,"not associated"
"K11103","K11103",0.323339719459051,0.992143520681656,1.00647480978537,"not associated"
"K03390","K03390",0.323764601352708,0.992143520681656,1.00771878089092,"not associated"
"K02191","K02191",0.32377632573705,0.992143520681656,1.00653729287252,"not associated"
"K02463","K02463",0.323854855189026,0.992143520681656,1.00640418276795,"not associated"
"K11927","K11927",0.324147333633531,0.992143520681656,0.992150430250328,"not associated"
"K08177","K08177",0.324203191116559,0.992143520681656,0.97461296677585,"not associated"
"K10193","K10193",0.324209495990911,0.992143520681656,1.00650597784063,"not associated"
"K15669","K15669",0.324222648335911,0.992143520681656,1.00645686256767,"not associated"
"K09764","K09764",0.324424553375439,0.992143520681656,1.00644478519427,"not associated"
"K02854","K02854",0.324673356535487,0.992143520681656,1.00651354381036,"not associated"
"K00689","K00689",0.324694254900863,0.992143520681656,1.00639839440411,"not associated"
"K11900","K11900",0.324839012599988,0.992143520681656,1.00639913150409,"not associated"
"K02108","K02108",0.325175613608499,0.992143520681656,0.974874846251399,"not associated"
"K18431","K18431",0.325312888746404,0.992143520681656,1.00661444611104,"not associated"
"K00131","K00131",0.325455748396691,0.992143520681656,1.00641455924979,"not associated"
"K00619","K00619",0.325730810378308,0.992143520681656,1.00633562544578,"not associated"
"K02279","K02279",0.325749770192854,0.992143520681656,1.00643165069108,"not associated"
"K03317","K03317",0.326166137418819,0.992143520681656,1.00640953905867,"not associated"
"K02666","K02666",0.326254021853284,0.992143520681656,1.00640453933128,"not associated"
"K21528","K21528",0.326287127322823,0.992143520681656,1.00637643404363,"not associated"
"K00261","K00261",0.326291950718017,0.992143520681656,1.00628217814503,"not associated"
"K16695","K16695",0.326317798771175,0.992143520681656,1.00638145366348,"not associated"
"K12542","K12542",0.326323156430991,0.992143520681656,1.00638516103552,"not associated"
"K20480","K20480",0.326364272289792,0.992143520681656,1.00652103887828,"not associated"
"K11891","K11891",0.326386047876603,0.992143520681656,1.00636107223423,"not associated"
"K15600","K15600",0.326460985940809,0.992143520681656,1.0064357161508,"not associated"
"K02404","K02404",0.326613833757452,0.992143520681656,1.0064654559791,"not associated"
"K13018","K13018",0.326763831327836,0.992143520681656,1.00638312165202,"not associated"
"K01768","K01768",0.32677973639099,0.992143520681656,1.00633410062815,"not associated"
"K23269","K23269",0.326904817041441,0.992143520681656,1.00646048254256,"not associated"
"K13745","K13745",0.326962893392567,0.992143520681656,1.00637324941699,"not associated"
"K03089","K03089",0.32706311817304,0.992143520681656,1.00641608806725,"not associated"
"K11895","K11895",0.327067123258749,0.992143520681656,1.0063503560031,"not associated"
"K08167","K08167",0.327188852282653,0.992143520681656,1.00634092395858,"not associated"
"K07341","K07341",0.327190368190913,0.992143520681656,0.98522761381864,"not associated"
"K15534","K15534",0.327365937823518,0.992143520681656,1.00646935177637,"not associated"
"K00958","K00958",0.327450672630544,0.992143520681656,1.00638346103473,"not associated"
"K04069","K04069",0.32746293647078,0.992143520681656,0.980308213068067,"not associated"
"K11907","K11907",0.327560075144126,0.992143520681656,1.00633035637598,"not associated"
"K07503","K07503",0.327598640852006,0.992143520681656,0.977771496574568,"not associated"
"K12218","K12218",0.328017322453982,0.992143520681656,1.00636697666342,"not associated"
"K03496","K03496",0.328219363889897,0.992143520681656,0.972208680775214,"not associated"
"K18471","K18471",0.328278578376698,0.992143520681656,0.991732097216568,"not associated"
"K07705","K07705",0.328418168908168,0.992143520681656,1.00634115532563,"not associated"
"K07741","K07741",0.328540008158195,0.992143520681656,1.0068381565428,"not associated"
"K08688","K08688",0.328585560116524,0.992143520681656,1.00634858371143,"not associated"
"K03100","K03100",0.328816432329854,0.992143520681656,0.982687807349958,"not associated"
"K12214","K12214",0.328836942263814,0.992143520681656,1.00636232626391,"not associated"
"K02467","K02467",0.329103003955048,0.992143520681656,1.00483195644236,"not associated"
"K00481","K00481",0.329179417264485,0.992143520681656,1.00624029804239,"not associated"
"K03286","K03286",0.329180955221349,0.992143520681656,1.00394769723959,"not associated"
"K16347","K16347",0.329271908867173,0.992143520681656,1.00628661692426,"not associated"
"K01659","K01659",0.329302434711254,0.992143520681656,1.00631389431981,"not associated"
"K07504","K07504",0.329496980849785,0.992143520681656,1.00635231507171,"not associated"
"K04782","K04782",0.329516299803183,0.992143520681656,1.00635215545445,"not associated"
"K07234","K07234",0.329538496255776,0.992143520681656,1.00638765020653,"not associated"
"K13040","K13040",0.329548532770366,0.992143520681656,1.00633320054774,"not associated"
"K15898","K15898",0.32954865564044,0.992143520681656,1.00633161349306,"not associated"
"K03070","K03070",0.329562691205759,0.992143520681656,0.988540954039878,"not associated"
"K03749","K03749",0.329571574311147,0.992143520681656,1.00265138713468,"not associated"
"K01119","K01119",0.329598973514851,0.992143520681656,0.992459560820541,"not associated"
"K11911","K11911",0.329625928943624,0.992143520681656,1.00633420882461,"not associated"
"K04063","K04063",0.329665896568094,0.992143520681656,1.00271336859053,"not associated"
"K03272","K03272",0.329834809801712,0.992143520681656,1.00641495223472,"not associated"
"K19118","K19118",0.329952609389643,0.992143520681656,1.00657501339782,"not associated"
"K15536","K15536",0.330138663551299,0.992143520681656,1.00644292641296,"not associated"
"K07307","K07307",0.330140273912447,0.992143520681656,0.995681072510801,"not associated"
"K17108","K17108",0.330242963451559,0.992143520681656,1.00641607269085,"not associated"
"K00132","K00132",0.330419688922266,0.992143520681656,1.00638059674052,"not associated"
"K00140","K00140",0.330449486099725,0.992143520681656,1.00622759134548,"not associated"
"K22550","K22550",0.330502082201641,0.992143520681656,1.00631600624661,"not associated"
"K03551","K03551",0.33064911617693,0.992143520681656,1.01527532935639,"not associated"
"K06971","K06971",0.33071925335327,0.992143520681656,1.00479549157052,"not associated"
"K00602","K00602",0.330828679885317,0.992143520681656,1.01569132263001,"not associated"
"K11263","K11263",0.33086001004092,0.992143520681656,0.979934780772209,"not associated"
"K21467","K21467",0.330923304233607,0.992143520681656,1.00717905773979,"not associated"
"K00019","K00019",0.330947418475449,0.992143520681656,1.00628393032854,"not associated"
"K17206","K17206",0.330958051537314,0.992143520681656,1.00632697246917,"not associated"
"K19131","K19131",0.330959538960505,0.992143520681656,1.00633189306998,"not associated"
"K07007","K07007",0.331141280275918,0.992143520681656,1.00634187032293,"not associated"
"K14731","K14731",0.331258112186074,0.992143520681656,1.00630724660149,"not associated"
"K12217","K12217",0.331269129263042,0.992143520681656,1.00633082195737,"not associated"
"K11211","K11211",0.331454074248714,0.992143520681656,1.00633962321895,"not associated"
"K14058","K14058",0.331613638004802,0.992143520681656,1.00634150262089,"not associated"
"K18474","K18474",0.331767811235352,0.992143520681656,1.00624081997866,"not associated"
"K07469","K07469",0.33193252662872,0.992143520681656,1.00632332882793,"not associated"
"K12213","K12213",0.331962414607583,0.992143520681656,1.0063169717348,"not associated"
"K20257","K20257",0.332037372751592,0.992143520681656,1.00634487643533,"not associated"
"K03195","K03195",0.332045281749083,0.992143520681656,1.00625180747022,"not associated"
"K11897","K11897",0.332133550206102,0.992143520681656,1.00630830377112,"not associated"
"K02886","K02886",0.332165784889884,0.992143520681656,0.981380307811869,"not associated"
"K11906","K11906",0.332279187391065,0.992143520681656,1.00628885038574,"not associated"
"K00835","K00835",0.332323764594734,0.992143520681656,1.00628401116408,"not associated"
"K16234","K16234",0.332348567541997,0.992143520681656,1.00628897924643,"not associated"
"K19285","K19285",0.332368767874398,0.992143520681656,1.00636889647114,"not associated"
"K09701","K09701",0.332377083957561,0.992143520681656,1.0062787276837,"not associated"
"K10021","K10021",0.332406718159586,0.992143520681656,1.00629716330613,"not associated"
"K13829","K13829",0.332410090848892,0.992143520681656,0.982525773719641,"not associated"
"K01779","K01779",0.332465804089275,0.992143520681656,1.00915008748716,"not associated"
"K10560","K10560",0.332560309458399,0.992143520681656,1.00638911970456,"not associated"
"K12204","K12204",0.3326070358206,0.992143520681656,1.00631480489504,"not associated"
"K18369","K18369",0.332782105241678,0.992143520681656,1.00700026712624,"not associated"
"K00983","K00983",0.332905499303397,0.992143520681656,1.00630947874613,"not associated"
"K09766","K09766",0.332910562138981,0.992143520681656,1.0064347827826,"not associated"
"K08728","K08728",0.332945531890367,0.992143520681656,1.0062984255825,"not associated"
"K17473","K17473",0.333001958677951,0.992143520681656,1.00628985974902,"not associated"
"K11893","K11893",0.333051474996944,0.992143520681656,1.00627359450763,"not associated"
"K09892","K09892",0.333161230990632,0.992143520681656,1.00646783832569,"not associated"
"K09888","K09888",0.333430937237834,0.992143520681656,1.01189532755112,"not associated"
"K09882","K09882",0.333440497757973,0.992143520681656,1.00628776125194,"not associated"
"K11961","K11961",0.333452505453132,0.992143520681656,1.00628479153124,"not associated"
"K07270","K07270",0.333547018092479,0.992143520681656,1.00629577209964,"not associated"
"K19133","K19133",0.333918047199027,0.992143520681656,1.00628582150806,"not associated"
"K04835","K04835",0.333999240405226,0.992143520681656,1.00627617803574,"not associated"
"K13874","K13874",0.334000144583884,0.992143520681656,1.00625905925015,"not associated"
"K07004","K07004",0.334071183249785,0.992143520681656,1.00632957041662,"not associated"
"K20627","K20627",0.334269240876385,0.992143520681656,1.00633761512691,"not associated"
"K02117","K02117",0.33429148708489,0.992143520681656,1.01078952048337,"not associated"
"K01183","K01183",0.334363700311664,0.992143520681656,1.00654210484524,"not associated"
"K11082","K11082",0.334415396606946,0.992143520681656,1.00624998231579,"not associated"
"K01874","K01874",0.334421316808448,0.992143520681656,0.980762592512245,"not associated"
"K20807","K20807",0.334552436181172,0.992143520681656,1.00627037681062,"not associated"
"K04103","K04103",0.334567782484035,0.992143520681656,1.00626055552053,"not associated"
"K11616","K11616",0.33460453563313,0.992143520681656,1.00627053726067,"not associated"
"K00134","K00134",0.334750485928672,0.992143520681656,0.985640011968728,"not associated"
"K12203","K12203",0.334845464965528,0.992143520681656,1.00628698070595,"not associated"
"K16011","K16011",0.334874873473353,0.992143520681656,1.00627427294552,"not associated"
"K02172","K02172",0.334883318930536,0.992143520681656,1.00632222262462,"not associated"
"K10242","K10242",0.334975545544692,0.992143520681656,1.00617379508692,"not associated"
"K07151","K07151",0.334991499732759,0.992143520681656,1.0062752030873,"not associated"
"K15855","K15855",0.335007350089925,0.992143520681656,1.00634061920595,"not associated"
"K12454","K12454",0.335014728606641,0.992143520681656,1.00628401280229,"not associated"
"K09945","K09945",0.335240726332423,0.992143520681656,1.00625167464356,"not associated"
"K22468","K22468",0.335345206809198,0.992143520681656,1.00622702398586,"not associated"
"K18682","K18682",0.335412475782271,0.992143520681656,0.982156798859959,"not associated"
"K11704","K11704",0.335696316631353,0.992143520681656,1.00625791267957,"not associated"
"K05358","K05358",0.335732348169285,0.992143520681656,1.00625795827126,"not associated"
"K01458","K01458",0.335800244461833,0.992143520681656,1.00622678341034,"not associated"
"K01208","K01208",0.335954731903441,0.992143520681656,1.00627090571605,"not associated"
"K07571","K07571",0.33603285608465,0.992143520681656,1.00645318962299,"not associated"
"K17073","K17073",0.336050176486563,0.992143520681656,1.00625196056675,"not associated"
"K00981","K00981",0.336083666535,0.992143520681656,0.988941815109143,"not associated"
"K21713","K21713",0.336121136950946,0.992143520681656,1.0062403785924,"not associated"
"K13570","K13570",0.336179282708842,0.992143520681656,1.00625973069229,"not associated"
"K11896","K11896",0.336211060551675,0.992143520681656,1.00640730946862,"not associated"
"K19697","K19697",0.33621770368531,0.992143520681656,1.00624419306982,"not associated"
"K12206","K12206",0.336220305526718,0.992143520681656,1.00626302411091,"not associated"
"K04940","K04940",0.336305694114428,0.992143520681656,1.00625400426363,"not associated"
"K09759","K09759",0.33631172512996,0.992143520681656,1.00634947550049,"not associated"
"K01941","K01941",0.336318017541546,0.992143520681656,1.00624602786471,"not associated"
"K10020","K10020",0.336345611292166,0.992143520681656,1.00624733931835,"not associated"
"K10559","K10559",0.33638394438145,0.992143520681656,1.00638415582706,"not associated"
"K00194","K00194",0.33641905436313,0.992143520681656,1.00630494384216,"not associated"
"K13001","K13001",0.336462370187434,0.992143520681656,1.00625283240702,"not associated"
"K09932","K09932",0.336539518387387,0.992143520681656,1.00628850616104,"not associated"
"K05339","K05339",0.336724778781221,0.992143520681656,1.0062504813458,"not associated"
"K01574","K01574",0.336885848019179,0.992143520681656,1.00628642780566,"not associated"
"K08964","K08964",0.336978615525636,0.992143520681656,1.00623628967469,"not associated"
"K09689","K09689",0.337115897754964,0.992143520681656,1.00623271940437,"not associated"
"K05784","K05784",0.337151589323522,0.992143520681656,1.00623615832228,"not associated"
"K19090","K19090",0.337203232889767,0.992143520681656,1.00637259605968,"not associated"
"K09692","K09692",0.337433604453619,0.992143520681656,1.00839025031763,"not associated"
"K09758","K09758",0.337481077748154,0.992143520681656,1.00627383434799,"not associated"
"K21055","K21055",0.337566406523781,0.992143520681656,1.00640181101637,"not associated"
"K09929","K09929",0.337647381998882,0.992143520681656,1.00626020545124,"not associated"
"K03091","K03091",0.33774468811252,0.992143520681656,1.01480401504351,"not associated"
"K01630","K01630",0.33777166711976,0.992143520681656,1.00628267360949,"not associated"
"K16961","K16961",0.338063133929364,0.992143520681656,1.00623960188969,"not associated"
"K00728","K00728",0.338081482785819,0.992143520681656,1.00609467294738,"not associated"
"K03619","K03619",0.338121460559419,0.992143520681656,1.00396512733342,"not associated"
"K11910","K11910",0.338143560291332,0.992143520681656,1.0062182764394,"not associated"
"K18675","K18675",0.338158388378885,0.992143520681656,1.00638411487268,"not associated"
"K01494","K01494",0.338256503298283,0.992143520681656,0.97737018336916,"not associated"
"K22311","K22311",0.338264353632508,0.992143520681656,1.0062251053583,"not associated"
"K03328","K03328",0.338288036011501,0.992143520681656,1.006283600255,"not associated"
"K10190","K10190",0.338361769673758,0.992143520681656,1.00623134649687,"not associated"
"K00014","K00014",0.338414250164958,0.992143520681656,1.01309782663449,"not associated"
"K18796","K18796",0.338466365788345,0.992143520681656,1.00622047082183,"not associated"
"K11705","K11705",0.338475058272687,0.992143520681656,1.00622368748521,"not associated"
"K00832","K00832",0.338602438161477,0.992143520681656,1.00843896429878,"not associated"
"K02008","K02008",0.338697164435255,0.992143520681656,1.0062909926967,"not associated"
"K02118","K02118",0.338742078782749,0.992143520681656,1.00878799562951,"not associated"
"K16839","K16839",0.338765623390557,0.992143520681656,1.00618632356962,"not associated"
"K16962","K16962",0.338768607121794,0.992143520681656,1.0062356175956,"not associated"
"K17204","K17204",0.338780565906929,0.992143520681656,1.00621510501389,"not associated"
"K03851","K03851",0.338896314739906,0.992143520681656,1.00628802332401,"not associated"
"K12998","K12998",0.339009466959752,0.992143520681656,1.00621871109865,"not associated"
"K21750","K21750",0.339129472375504,0.992143520681656,1.0062373608834,"not associated"
"K14475","K14475",0.339177191296745,0.992143520681656,1.0062246576539,"not associated"
"K18344","K18344",0.33928502173621,0.992143520681656,1.00632944308422,"not associated"
"K07720","K07720",0.339507930409199,0.992143520681656,0.979988611854947,"not associated"
"K02388","K02388",0.339748580879527,0.992143520681656,1.00654426701701,"not associated"
"K18827","K18827",0.339816513981732,0.992143520681656,1.0062042527971,"not associated"
"K08974","K08974",0.339923874376728,0.992143520681656,1.00831358332005,"not associated"
"K21472","K21472",0.3399487903851,0.992143520681656,1.00674501524342,"not associated"
"K18954","K18954",0.340125825807522,0.992143520681656,1.00621153770624,"not associated"
"K12269","K12269",0.340157084271068,0.992143520681656,1.00620770593992,"not associated"
"K06121","K06121",0.340245876231524,0.992143520681656,1.00621760788413,"not associated"
"K01730","K01730",0.340248773817934,0.992143520681656,1.00616907712801,"not associated"
"K06370","K06370",0.340306321561984,0.992143520681656,1.00619925661935,"not associated"
"K03791","K03791",0.340405373491139,0.992143520681656,1.00612819280639,"not associated"
"K02481","K02481",0.340505730512393,0.992143520681656,1.01162964808022,"not associated"
"K18699","K18699",0.340645390229459,0.992143520681656,1.00616794178877,"not associated"
"K05783","K05783",0.340668665486665,0.992143520681656,1.00615936390229,"not associated"
"K11904","K11904",0.340733000340445,0.992143520681656,1.00619434835389,"not associated"
"K11261","K11261",0.34073868192243,0.992143520681656,1.00609387364813,"not associated"
"K20151","K20151",0.34084738146211,0.992143520681656,1.00620632885712,"not associated"
"K03093","K03093",0.340850513470862,0.992143520681656,1.00616228687256,"not associated"
"K01484","K01484",0.340874051669915,0.992143520681656,1.0061072361909,"not associated"
"K05576","K05576",0.340986186805404,0.992143520681656,1.00618775564414,"not associated"
"K01133","K01133",0.341073247264828,0.992143520681656,1.00594164673191,"not associated"
"K13282","K13282",0.341098774259888,0.992143520681656,1.00619240494949,"not associated"
"K00231","K00231",0.341167853464914,0.992143520681656,1.00618575701563,"not associated"
"K19587","K19587",0.341283288060125,0.992143520681656,1.00616260388883,"not associated"
"K13408","K13408",0.341388078399684,0.992143520681656,1.00618840747142,"not associated"
"K13895","K13895",0.341425529393206,0.992143520681656,0.994746246811237,"not associated"
"K14080","K14080",0.341480544799515,0.992143520681656,1.00618753403645,"not associated"
"K21147","K21147",0.341602058489975,0.992143520681656,1.00620069297145,"not associated"
"K06937","K06937",0.341629734954655,0.992143520681656,1.00618352190312,"not associated"
"K07064","K07064",0.341701619357084,0.992143520681656,1.00618185002611,"not associated"
"K12062","K12062",0.341725506023885,0.992143520681656,1.00618217459522,"not associated"
"K19883","K19883",0.341805872667129,0.992143520681656,0.97977090082275,"not associated"
