"","Feature","P","FDR","FC","NPC association"
"Woeseia","Woeseia",0.0509071864553146,0.103722137294556,0.959795750997423,"not associated"
"Fretibacterium","Fretibacterium",0.0512238097878657,0.104298677091062,1.07254018249377,"not associated"
"Intrasporangium","Intrasporangium",0.0513924082227409,0.104567014747928,0.969156668951649,"not associated"
"Frateuria","Frateuria",0.0514230817927856,0.104567014747928,1.08215748246346,"not associated"
"Arachis","Arachis",0.0514959204076492,0.104635465479079,1.06164412232966,"not associated"
"Magnolia","Magnolia",0.0515381661815056,0.104635465479079,1.05643036902009,"not associated"
"Cellulosimicrobium","Cellulosimicrobium",0.0515580367171842,0.104635465479079,1.1014361921498,"not associated"
"Picosynechococcus","Picosynechococcus",0.0517476711874255,0.104951592283921,1.06782126867878,"not associated"
"Aerosticca","Aerosticca",0.0524095349612168,0.1061890111157,0.938274802804999,"not associated"
"Sporomusa","Sporomusa",0.0524491085124869,0.1061890111157,1.07185021422868,"not associated"
"Defluviicoccus","Defluviicoccus",0.0524605924550298,0.1061890111157,0.965990256786371,"not associated"
"Leminorella","Leminorella",0.0525102878283535,0.106220223224587,1.05770203213921,"not associated"
"Methanococcus","Methanococcus",0.0527715569296601,0.106671554956962,1.06334655303749,"not associated"
"Whopevirus","Whopevirus",0.0528022475972829,0.106671554956962,0.942380751806084,"not associated"
"Melaminivora","Melaminivora",0.0529699489724328,0.106940633137179,1.09321704519814,"not associated"
"Methylacidiphilum (ex Ratnadevi et al. 2023)","Methylacidiphilum (ex Ratnadevi et al. 2023)",0.0530862650704153,0.107105687144022,0.950939253712409,"not associated"
"Litorivicinus","Litorivicinus",0.0532973801018157,0.107461666190974,0.954139293756233,"not associated"
"Crassaminicella","Crassaminicella",0.053768035131818,0.108340143610861,1.09659646146399,"not associated"
"Kibdelosporangium","Kibdelosporangium",0.0539551684607538,0.108646567290368,1.07791787315108,"not associated"
"Ketogulonicigenium","Ketogulonicigenium",0.0540349383695075,0.108736541563054,1.08146108911701,"not associated"
"Methylobacter","Methylobacter",0.0541248781915386,0.108846851080842,1.06041364681636,"not associated"
"Microvirga","Microvirga",0.0542599343608069,0.10904518519118,1.07977423018833,"not associated"
"Helicovermis","Helicovermis",0.054293875685702,0.10904518519118,1.08743687584619,"not associated"
"Gloeobacter","Gloeobacter",0.0549706196259533,0.110292934563833,1.08262475649689,"not associated"
"Thermodesulfatator","Thermodesulfatator",0.0549863129722887,0.110292934563833,0.945266164130957,"not associated"
"Prunus","Prunus",0.0552950430475814,0.110840451749324,1.11280533009942,"not associated"
"Faecalibaculum","Faecalibaculum",0.0557545434992871,0.111668744091597,1.09228033562969,"not associated"
"Sporisorium","Sporisorium",0.0558226629803426,0.111668744091597,0.960034848663254,"not associated"
"Haloferax","Haloferax",0.0558443203195762,0.111668744091597,1.06794887314465,"not associated"
"Paludihabitans","Paludihabitans",0.0558523889454583,0.111668744091597,1.13942484790062,"not associated"
"Faecalibacter","Faecalibacter",0.056213287380404,0.112317844997983,0.956183036710859,"not associated"
"Halorhabdus","Halorhabdus",0.0562562855888531,0.112331333144237,0.963684351908489,"not associated"
"Thermoclostridium","Thermoclostridium",0.0564855500411873,0.112716496830418,1.09973101157986,"not associated"
"Brevirhabdus","Brevirhabdus",0.0567650408449568,0.113201326627105,1.10630774525119,"not associated"
"Isoptericola","Isoptericola",0.0571156115115013,0.113748862626382,1.08715037961283,"not associated"
"Syntrophotalea","Syntrophotalea",0.0571158777262972,0.113748862626382,1.0879119734131,"not associated"
"Salinibacterium","Salinibacterium",0.057149718976856,0.113748862626382,1.07051298675813,"not associated"
"Oceanithermus","Oceanithermus",0.0573111227319606,0.113996899452083,1.05476826399777,"not associated"
"Methylomagnum","Methylomagnum",0.0574926690204486,0.114284657661559,1.06504665226251,"not associated"
"Nosocomiicoccus","Nosocomiicoccus",0.0577892851855235,0.114800637685857,1.08403394483519,"not associated"
"Hymenobacter","Hymenobacter",0.0578307691809419,0.114809451436092,1.13253209679117,"not associated"
"Talaromyces","Talaromyces",0.0578917946528829,0.114857024090451,1.07291207608158,"not associated"
"Gynuella","Gynuella",0.0580988660136325,0.115194104783267,0.956770064494743,"not associated"
"Methyloradius","Methyloradius",0.0585004554733339,0.115916183831114,0.966956423420786,"not associated"
"Gloeocapsa","Gloeocapsa",0.0589716611841415,0.116775193616393,0.917373321452934,"not associated"
"Pseudooceanicola","Pseudooceanicola",0.0591750002349841,0.117103017706396,1.09037682301076,"not associated"
"Williamsia","Williamsia",0.0597655587066062,0.11819621342168,0.956948484199671,"not associated"
"Phycicoccus","Phycicoccus",0.0599169949333393,0.118420132205624,1.0587123044934,"not associated"
"Rhododendron","Rhododendron",0.0603852751452397,0.119228375333759,1.07265121629738,"not associated"
"Thioclava","Thioclava",0.0604028877941279,0.119228375333759,1.05957770528498,"not associated"
"Hyphobacterium","Hyphobacterium",0.0605796675685305,0.11950120292481,0.963266462642466,"not associated"
"Candidatus Fervidibacter","Candidatus Fervidibacter",0.0606770102772047,0.119617083237314,0.952859499207343,"not associated"
"Candidatus Babela","Candidatus Babela",0.0607705090136866,0.119725243123595,0.957347033535526,"not associated"
"Lawsonibacter","Lawsonibacter",0.0619674502205027,0.122005799385856,1.17791223808149,"not associated"
"Sideroxyarcus","Sideroxyarcus",0.0621482509402009,0.122284082326148,0.959030353747031,"not associated"
"Aminobacterium","Aminobacterium",0.0622077796072783,0.122323546321672,1.05773864807086,"not associated"
"Clavibacter","Clavibacter",0.0622834124057602,0.122394606877267,1.10508195880518,"not associated"
"Hartmannibacter","Hartmannibacter",0.0625757713293493,0.122891201108779,0.963013054472242,"not associated"
"Methylocapsa","Methylocapsa",0.0628257893845011,0.123304066689404,0.96637744286143,"not associated"
"Sulfurimonas","Sulfurimonas",0.0628672614079519,0.123307369052685,1.06770103767907,"not associated"
"Aquisediminimonas","Aquisediminimonas",0.062945870095967,0.123383460738395,0.94527620764057,"not associated"
"Haloglomus","Haloglomus",0.0632100631294281,0.123822999771237,1.08514940999221,"not associated"
"Roseivirga","Roseivirga",0.0633301606249198,0.123979891204439,0.953359218766745,"not associated"
"Caldicellulosiruptor","Caldicellulosiruptor",0.0634244805875575,0.124086152361642,1.10332951492194,"not associated"
"Thermosulfuriphilus","Thermosulfuriphilus",0.0635343516596559,0.124222685043075,0.954915997932294,"not associated"
"Trypanosoma","Trypanosoma",0.063887542184126,0.124834485011732,0.961778691527738,"not associated"
"Aerococcus","Aerococcus",0.0645670856740974,0.126082796788927,1.09958695404059,"not associated"
"Oecophyllibacter","Oecophyllibacter",0.0646938392817414,0.126250760663801,0.952745563358229,"not associated"
"Citricoccus","Citricoccus",0.0650107218066498,0.126789318363001,1.05781741102766,"not associated"
"Alkaliphilus","Alkaliphilus",0.0651904831423529,0.127059941671793,1.06414465459101,"not associated"
"Leptospirillum","Leptospirillum",0.065968582861425,0.128495687170054,0.950483576309721,"not associated"
"Nitratiruptor","Nitratiruptor",0.0660387507952204,0.128551563262806,1.05785816650198,"not associated"
"Sulfurihydrogenibium","Sulfurihydrogenibium",0.0662861262093928,0.128952106166295,0.957759743296166,"not associated"
"Nakamurella","Nakamurella",0.066417113313317,0.129125868355062,1.08005252000101,"not associated"
"Fromanvirus","Fromanvirus",0.0665300134627508,0.129264270671514,0.953099140533344,"not associated"
"Crinalium","Crinalium",0.0667456258863602,0.129586589547042,0.935529593882968,"not associated"
"Empedobacter","Empedobacter",0.0667795364655133,0.129586589547042,1.07619579424235,"not associated"
"Ferrimonas","Ferrimonas",0.0670350374589749,0.130000989415121,1.06995569194436,"not associated"
"Ornithinibacillus","Ornithinibacillus",0.0672413205302939,0.130304479414136,1.08146933818193,"not associated"
"Candidatus Azobacteroides","Candidatus Azobacteroides",0.0672756266739648,0.130304479414136,0.921546606779754,"not associated"
"Slackia","Slackia",0.067342211059676,0.130351975061796,1.12775499629814,"not associated"
"Lupinus","Lupinus",0.0680210026355498,0.131583699854912,1.07193182981455,"not associated"
"Chlamydomonas","Chlamydomonas",0.0682314644861387,0.131908489359042,1.08201232293462,"not associated"
"Lautropia","Lautropia",0.0686042471471063,0.1325464849806,1.0820603508692,"not associated"
"Candidatus Cytomitobacter","Candidatus Cytomitobacter",0.0687122154647185,0.132672371168326,0.948183575521165,"not associated"
"Algibacter","Algibacter",0.0692382235424437,0.133604766349958,0.924535700894641,"not associated"
"Thalassovita","Thalassovita",0.0699750234504983,0.134942500107713,1.06214876675441,"not associated"
"Marnyiella","Marnyiella",0.0703727133788623,0.135625024105158,0.955153749744465,"not associated"
"Adlercreutzia","Adlercreutzia",0.0704934300660477,0.135773237896011,1.43599549257227,"not associated"
"Anabaena","Anabaena",0.0706851465287334,0.135988211641608,1.05799985014927,"not associated"
"Subdoligranulum","Subdoligranulum",0.0706928070198871,0.135988211641608,1.2636029950582,"not associated"
"Allochromatium","Allochromatium",0.0710431284524289,0.13657732945042,1.06357921882852,"not associated"
"Miscanthus","Miscanthus",0.071248209257803,0.136855981147274,1.04862538241061,"not associated"
"Dokdonia","Dokdonia",0.0712763967640209,0.136855981147274,0.930456595022333,"not associated"
"Sulfuricaulis","Sulfuricaulis",0.0716090929640613,0.13740964649884,1.05031005875285,"not associated"
"Kingella","Kingella",0.0717162515484356,0.137530113582056,1.06514343805225,"not associated"
"Pseudolysobacter","Pseudolysobacter",0.0719352723751734,0.137864817001028,0.948060607694634,"not associated"
"Candidatus Pseudothioglobus","Candidatus Pseudothioglobus",0.0719883938991037,0.137881355187468,0.951704708843531,"not associated"
"Azonexus","Azonexus",0.0721789823645927,0.138161004538525,1.06206927503498,"not associated"
"Rhizorhabdus","Rhizorhabdus",0.0728867152321238,0.139429586731081,1.10807937143502,"not associated"
"Yersinia","Yersinia",0.0730653206148086,0.139685026887904,1.07497297879069,"not associated"
"Paludibaculum","Paludibaculum",0.0732513043818544,0.139873093875289,1.06446155024664,"not associated"
"Oceanirhabdus","Oceanirhabdus",0.073253963007291,0.139873093875289,1.09008031427518,"not associated"
"Candidatus Symbiobacter","Candidatus Symbiobacter",0.0734665342157648,0.140129367804719,0.960004836058508,"not associated"
"Rickettsiella","Rickettsiella",0.073478613321287,0.140129367804719,0.952795459613655,"not associated"
"Ruminococcus","Ruminococcus",0.073576383167282,0.140229527328049,1.2561899341279,"not associated"
"Solidesulfovibrio","Solidesulfovibrio",0.0737621371566923,0.140497149999133,1.11156021874009,"not associated"
"Wohlfahrtiimonas","Wohlfahrtiimonas",0.0738176785883842,0.14051657613354,0.943076589595519,"not associated"
"Pseudolabrys","Pseudolabrys",0.074004987703511,0.140786652482002,1.06516714846932,"not associated"
"Oleiphilus","Oleiphilus",0.0751087059482577,0.142798699223099,0.964604464319094,"not associated"
"Stratiformator","Stratiformator",0.0753056998984153,0.143085446955971,0.967448918941227,"not associated"
"Christensenella","Christensenella",0.0755876106905151,0.143533091623717,1.13405486613449,"not associated"
"Przondovirus","Przondovirus",0.0757448674480504,0.143743627814763,0.857183114866936,"not associated"
"Barnesiella","Barnesiella",0.0758262648181822,0.143810033458719,1.34649119370391,"not associated"
"Bacteriovorax","Bacteriovorax",0.076114852655197,0.144269069344621,1.05130040830609,"not associated"
"Drulisvirus","Drulisvirus",0.0767341648496137,0.145354020091047,0.770964365565065,"not associated"
"Halanaeroarchaeum","Halanaeroarchaeum",0.0772276750642496,0.146199489935314,0.952416980540036,"not associated"
"Komagataella","Komagataella",0.0773018886196011,0.146250642754667,0.95718593406083,"not associated"
"Propionibacterium","Propionibacterium",0.0773632765713277,0.146277482669033,1.10205177600765,"not associated"
"Phascolarctobacterium","Phascolarctobacterium",0.0780493192924033,0.147484658833633,1.42291483358954,"not associated"
"Tropheryma","Tropheryma",0.0783901195305843,0.147993085188643,0.926451758219286,"not associated"
"Pelodictyon","Pelodictyon",0.0784138902483872,0.147993085188643,1.06571266746735,"not associated"
"Termitidicoccus","Termitidicoccus",0.0786497114160501,0.148347812342264,1.05924422892305,"not associated"
"Moineauvirus","Moineauvirus",0.079467713831593,0.14979954085408,0.869336880228671,"not associated"
"Granulicatella","Granulicatella",0.0797425645302346,0.150226265944801,0.847223712971656,"not associated"
"Bisgaardia","Bisgaardia",0.0798262205532205,0.150287214187342,0.957769416238835,"not associated"
"Candidatus Saccharimonas","Candidatus Saccharimonas",0.0798719076368352,0.150287214187342,0.942531865086681,"not associated"
"Wujia","Wujia",0.0803735325802254,0.151083641871365,1.21838160686002,"not associated"
"Kaustia","Kaustia",0.0803926832674672,0.151083641871365,1.05438400989493,"not associated"
"Limnospira","Limnospira",0.0811077319183439,0.152246055984949,1.04808576272982,"not associated"
"Cytobacillus","Cytobacillus",0.0811094670639404,0.152246055984949,1.07222388714332,"not associated"
"Allosphingosinicella","Allosphingosinicella",0.0812640165351771,0.15244381794341,0.966514554629004,"not associated"
"Mailhella","Mailhella",0.0814572783874438,0.152713917557585,1.17316909915995,"not associated"
"Methanothrix","Methanothrix",0.0823998009779442,0.154387535205955,0.961903716434439,"not associated"
"Desulfurispirillum","Desulfurispirillum",0.0832244425881645,0.155777972350991,0.960182339500119,"not associated"
"Ustilago","Ustilago",0.0832424402107908,0.155777972350991,0.96756951577709,"not associated"
"Pectinatus","Pectinatus",0.0834547540701241,0.15608103974853,0.901335337099382,"not associated"
"Algoriphagus","Algoriphagus",0.0837308654409232,0.156502986731858,1.07388497962865,"not associated"
"Psychrobacter","Psychrobacter",0.0844386895038443,0.157730861225083,1.07084601115116,"not associated"
"Heyndrickxia","Heyndrickxia",0.0847726157698029,0.15825923871724,1.06965573777703,"not associated"
"Crenobacter","Crenobacter",0.0851273078165581,0.158825723614397,0.961883179164598,"not associated"
"Protaetiibacter","Protaetiibacter",0.0855746246945644,0.159564237020731,1.08522225221336,"not associated"
"Rhodamnia","Rhodamnia",0.0861477274414379,0.160536264185819,1.06972080537797,"not associated"
"Caldalkalibacillus","Caldalkalibacillus",0.0862830523258236,0.160691814397673,0.955132700178557,"not associated"
"Mangifera","Mangifera",0.086440224078708,0.160869320145445,1.06338382072334,"not associated"
"Oscillibacter","Oscillibacter",0.0865094832382969,0.160869320145445,1.14914883224001,"not associated"
"Acinetobacter","Acinetobacter",0.0865340937987919,0.160869320145445,1.06988494936487,"not associated"
"Mumia","Mumia",0.0868925769587386,0.161363201668837,1.06481618476101,"not associated"
"Tunicatimonas","Tunicatimonas",0.0869038991885413,0.161363201668837,0.954440224182861,"not associated"
"Pyrofollis","Pyrofollis",0.08766700595801,0.162682665547229,0.946072169748824,"not associated"
"Priestia","Priestia",0.0880292565552336,0.163257131097947,1.06489738375334,"not associated"
"Peribacillus","Peribacillus",0.0880858898548884,0.163264457332715,1.06067029050681,"not associated"
"Nitrogeniibacter","Nitrogeniibacter",0.0883073738341772,0.163577137783691,1.07535003278977,"not associated"
"Desulfovibrio","Desulfovibrio",0.0887949542921005,0.164382056960107,1.31385772515534,"not associated"
"Candidatus Fukatsuia","Candidatus Fukatsuia",0.0893066389066586,0.165230611326409,0.958398903533821,"not associated"
"Rossellomorea","Rossellomorea",0.0893678401286165,0.165245188877436,1.0767073114645,"not associated"
"Chlamydia","Chlamydia",0.0895351932965981,0.165455911762765,1.04788861161618,"not associated"
"Paramecium","Paramecium",0.0896863725352119,0.1656365128049,0.953486931481099,"not associated"
"Gimibacter","Gimibacter",0.0898504515702172,0.165756918127314,0.96222450359539,"not associated"
"Helianthus","Helianthus",0.0898585422568209,0.165756918127314,1.04281807054698,"not associated"
"Jeongeupia","Jeongeupia",0.0901093439877377,0.16607360965421,1.05104118667614,"not associated"
"Pseudoglutamicibacter","Pseudoglutamicibacter",0.0901374028520106,0.16607360965421,0.956321931831331,"not associated"
"Nodosilinea","Nodosilinea",0.0907910805607907,0.167178585061135,0.95808868704625,"not associated"
"Nitrosococcus","Nitrosococcus",0.0908748466245289,0.167187747845488,0.941511888113026,"not associated"
"Halobellus","Halobellus",0.0909039545400604,0.167187747845488,0.961849576526743,"not associated"
"Rhodocaloribacter","Rhodocaloribacter",0.0917839297099728,0.168622403117338,1.04950477975261,"not associated"
"Kroppenstedtia","Kroppenstedtia",0.0917928344817519,0.168622403117338,1.05305477976236,"not associated"
"Nitrobacter","Nitrobacter",0.0923291823498355,0.169507189633969,0.958737113311904,"not associated"
"Aristophania","Aristophania",0.0924292777571989,0.169590486542072,0.950937876411285,"not associated"
"Ruegeria","Ruegeria",0.0925025373190125,0.169624475237645,1.09231032523195,"not associated"
"Coralliovum","Coralliovum",0.094212810911641,0.17254971886656,0.949335395289829,"not associated"
"Thermoanaerobacter","Thermoanaerobacter",0.0942457477145368,0.17254971886656,1.08287863811999,"not associated"
"Roseiflexus","Roseiflexus",0.0942648189871203,0.17254971886656,1.06528751144366,"not associated"
"Desulfofustis","Desulfofustis",0.0943303205874721,0.172567688016869,0.953043806929563,"not associated"
"Suicoccus","Suicoccus",0.0945264445502061,0.172824455257279,0.935932294365815,"not associated"
"Halorubrum","Halorubrum",0.0946961876058937,0.173032715442609,1.06871401750021,"not associated"
"Paramagnetospirillum","Paramagnetospirillum",0.0948016951601023,0.173123425634153,1.0707587700801,"not associated"
"Promicromonospora","Promicromonospora",0.0959239049851376,0.175069600441073,1.07753147300565,"not associated"
"Raoultibacter","Raoultibacter",0.0971485824884981,0.177200386775666,1.20794832594864,"not associated"
"Sedimenticola","Sedimenticola",0.0977548376268757,0.178201318709228,1.05534711330443,"not associated"
"Alkalibacter","Alkalibacter",0.0979190340373166,0.17839570045952,1.0603824320645,"not associated"
"Roseburia","Roseburia",0.0983425699650829,0.179062058943473,1.1202302609901,"not associated"
"Planctellipticum","Planctellipticum",0.0985149069042572,0.179199271565922,0.974921296798464,"not associated"
"Skermanella","Skermanella",0.0985335781698392,0.179199271565922,1.09095956568471,"not associated"
"Gloeocapsopsis","Gloeocapsopsis",0.0987987565457854,0.179576156325741,0.953321947102321,"not associated"
"Diaminobutyricibacter","Diaminobutyricibacter",0.0989139267447225,0.179680104913186,0.95723240882251,"not associated"
"Parageobacillus","Parageobacillus",0.0995009692976303,0.180640599796928,1.08708759920518,"not associated"
"Orientia","Orientia",0.100014461894063,0.181447451416512,0.958777244209054,"not associated"
"Encephalitozoon","Encephalitozoon",0.100062502249377,0.181447451416512,0.946082381376934,"not associated"
"Tardiphaga","Tardiphaga",0.100164568504614,0.181485848374234,1.05321610381207,"not associated"
"Debaryomyces","Debaryomyces",0.100200802377642,0.181485848374234,0.960545902348625,"not associated"
"Enterobacter","Enterobacter",0.100365403649574,0.181677795508195,1.25041737397785,"not associated"
"Thermoactinomyces","Thermoactinomyces",0.100642351506497,0.182072765510002,0.966519072994553,"not associated"
"Limnobacter","Limnobacter",0.10152657588674,0.183565261769549,1.05875376559374,"not associated"
"Asparagus","Asparagus",0.102497080910295,0.185211926379594,1.05416442759718,"not associated"
"Allomeiothermus","Allomeiothermus",0.103318987009782,0.186588310456476,0.964928015155324,"not associated"
"Nitratifractor","Nitratifractor",0.103801331884133,0.187350219865422,1.05325896620576,"not associated"
"Pochonia","Pochonia",0.104230350085722,0.188015049427038,1.04687379096959,"not associated"
"Pseudemcibacter","Pseudemcibacter",0.104425572552662,0.188039683792873,0.965338611082806,"not associated"
"Methylibium","Methylibium",0.104458806267635,0.188039683792873,1.04526783821573,"not associated"
"Roseicitreum","Roseicitreum",0.104513316695532,0.188039683792873,0.969018516310193,"not associated"
"Pelagibacterium","Pelagibacterium",0.104521387154933,0.188039683792873,1.07591335024041,"not associated"
"Azotobacter","Azotobacter",0.104547394377257,0.188039683792873,1.06169099709183,"not associated"
"Mariniplasma","Mariniplasma",0.104759240737007,0.188298128576698,0.953112040075054,"not associated"
"Cucumis","Cucumis",0.104857708389673,0.188298128576698,1.07293120787952,"not associated"
"Thermophilibacter","Thermophilibacter",0.104911344190006,0.188298128576698,1.1360499905823,"not associated"
"Geitlerinema","Geitlerinema",0.104974321741031,0.188298128576698,0.965810429865856,"not associated"
"Kovacikia","Kovacikia",0.10499489066813,0.188298128576698,1.05284382912109,"not associated"
"Neotabrizicola","Neotabrizicola",0.105083864287928,0.188348696025615,1.07438104729716,"not associated"
"Rhodoluna","Rhodoluna",0.10555362844828,0.189080426872528,0.932484316572761,"not associated"
"Maliibacterium","Maliibacterium",0.105614139695497,0.189080426872528,1.11005094478563,"not associated"
"Papaver","Papaver",0.105693750447952,0.189113702446999,1.04744643010078,"not associated"
"Candidatus Blochmanniella","Candidatus Blochmanniella",0.105824542466921,0.189173713290932,1.04641908175787,"not associated"
"Neobacillus","Neobacillus",0.105875424159796,0.189173713290932,1.06862682880617,"not associated"
"Candidatus Regiella","Candidatus Regiella",0.105910420316156,0.189173713290932,0.938732142358525,"not associated"
"Vigna","Vigna",0.106220472652448,0.189618228542589,1.05754207932874,"not associated"
"Thiospirochaeta","Thiospirochaeta",0.10675066376188,0.19045498387914,0.953610847891329,"not associated"
"Oceanihabitans","Oceanihabitans",0.106847585226798,0.190518220148359,1.05760291617957,"not associated"
"Turicimonas","Turicimonas",0.106919244998163,0.190536365870792,1.26634752543508,"not associated"
"Fundicoccus","Fundicoccus",0.107373686313246,0.191236237864799,0.956108926984705,"not associated"
"Oleidesulfovibrio","Oleidesulfovibrio",0.107561300214888,0.191460350009154,1.10617123169086,"not associated"
"Acetoanaerobium","Acetoanaerobium",0.107704860632938,0.191605834156989,1.06390228148442,"not associated"
"Candidatus Nitrotoga","Candidatus Nitrotoga",0.108414083961135,0.192680171183041,1.07087093250975,"not associated"
"Xiamenia","Xiamenia",0.108454712856863,0.192680171183041,1.09812631926241,"not associated"
"Natronococcus","Natronococcus",0.108495288387998,0.192680171183041,1.05906823038096,"not associated"
"Nitrosomonas","Nitrosomonas",0.108660091012163,0.192862326487224,1.04694596002598,"not associated"
"Candidatus Minimicrobia","Candidatus Minimicrobia",0.110008738823426,0.195081081031047,0.856672186295852,"not associated"
"Carboxydocella","Carboxydocella",0.110036053450232,0.195081081031047,1.05017047010823,"not associated"
"Naasia","Naasia",0.110523766426326,0.195833706206509,1.04756724269781,"not associated"
"Geomonas","Geomonas",0.111422971001233,0.197314164075898,1.06760162048294,"not associated"
"Rhodoplanes","Rhodoplanes",0.111536904479431,0.197403122205458,1.0323178204994,"not associated"
"Psychrobacillus","Psychrobacillus",0.111688717278396,0.19755898107634,1.0613422375438,"not associated"
"Phototrophicus","Phototrophicus",0.111817170856637,0.19767336707628,0.946278781024263,"not associated"
"Methylomonas","Methylomonas",0.111888746824395,0.197687130221665,1.07875140874486,"not associated"
"Nibricoccus","Nibricoccus",0.112042450600177,0.197805047522632,0.967316805890298,"not associated"
"Streptacidiphilus","Streptacidiphilus",0.112083144062518,0.197805047522632,1.05274894619484,"not associated"
"Mycetohabitans","Mycetohabitans",0.112167156048606,0.197840646895065,1.04400896171318,"not associated"
"Herminiimonas","Herminiimonas",0.11271311286597,0.19868659301668,0.946871032080669,"not associated"
"Candidatus Annandia","Candidatus Annandia",0.112774997456063,0.19868659301668,0.962800196573023,"not associated"
"Vitis","Vitis",0.113407653811724,0.199687681342349,1.05274398430587,"not associated"
"Ectothiorhodosinus","Ectothiorhodosinus",0.113990866634451,0.200600622203387,0.965624866144177,"not associated"
"Subtercola","Subtercola",0.115090111785011,0.202420122827326,1.04981384392597,"not associated"
"Candidatus Nitrosacidococcus","Candidatus Nitrosacidococcus",0.115248556876857,0.202583821759149,0.937039422837538,"not associated"
"Desulfomicrobium","Desulfomicrobium",0.115503033380076,0.202916043336086,1.09470502780402,"not associated"
"Desulfonema","Desulfonema",0.115969820676827,0.203620665313024,1.04439613739585,"not associated"
"Aurantimonas","Aurantimonas",0.116080834575064,0.203700173470058,0.961647093451211,"not associated"
"Xylophilus","Xylophilus",0.117306833393526,0.205735074525488,1.06379333183687,"not associated"
"Allofrancisella","Allofrancisella",0.117553594089558,0.206040302076037,0.942438282235469,"not associated"
"Thomasclavelia","Thomasclavelia",0.117613841359313,0.206040302076037,0.797806846534182,"not associated"
"Chlorobium","Chlorobium",0.117863489807271,0.20636099147612,1.05116598615374,"not associated"
"Brevefilum","Brevefilum",0.118595040219636,0.207524579130803,0.968104576132104,"not associated"
"Solanum","Solanum",0.119157808413927,0.208391675098623,1.05109788692214,"not associated"
"Leptospira","Leptospira",0.119623505174192,0.20908812325709,1.06530493440313,"not associated"
"Nitratidesulfovibrio","Nitratidesulfovibrio",0.119870874201529,0.209347074808134,1.18207714299067,"not associated"
"Desulfarculus","Desulfarculus",0.119913769755444,0.209347074808134,1.05575109061914,"not associated"
"Impatiens","Impatiens",0.119974315862938,0.209347074808134,1.0493538974452,"not associated"
"Zobellella","Zobellella",0.121082149597641,0.211154579803689,1.05365963346305,"not associated"
"Tatumella","Tatumella",0.121146448173914,0.211154579803689,1.04197276512448,"not associated"
"Aliamphritea","Aliamphritea",0.121697110621237,0.211995135365494,1.04556330041786,"not associated"
"Kytococcus","Kytococcus",0.121947843185245,0.212260238028022,1.06255514465242,"not associated"
"Crossiella","Crossiella",0.122067168412529,0.212260238028022,1.0709136108322,"not associated"
"Catenibacterium","Catenibacterium",0.122082907500866,0.212260238028022,1.08371232543445,"not associated"
"Holophaga","Holophaga",0.12212326699063,0.212260238028022,0.960136585276011,"not associated"
"Parafannyhessea","Parafannyhessea",0.123952819534325,0.215319387744885,1.12089065686979,"not associated"
"Alkalitalea","Alkalitalea",0.124097624271905,0.215450161130887,0.93111206192589,"not associated"
"Heliomicrobium","Heliomicrobium",0.124487371480038,0.216005803032832,1.07391516901062,"not associated"
"Oceanimonas","Oceanimonas",0.124866063030541,0.216541650437408,1.0706401585094,"not associated"
"Candidatus Endomicrobiellum","Candidatus Endomicrobiellum",0.125275729303406,0.217107307093209,0.961787257989419,"not associated"
"Leptotrichia","Leptotrichia",0.125332356369716,0.217107307093209,1.0716581402508,"not associated"
"Xylanimonas","Xylanimonas",0.125427081927157,0.217150015023608,1.08193922239946,"not associated"
"Thiohalobacter","Thiohalobacter",0.126755702458438,0.219208924174665,1.07363576528805,"not associated"
"Rubripirellula","Rubripirellula",0.12680808873969,0.219208924174665,0.971087820957846,"not associated"
"Luteibacter","Luteibacter",0.126828525668014,0.219208924174665,1.09157767727049,"not associated"
"Entomospira","Entomospira",0.127951484300983,0.221026560673771,0.952959599507169,"not associated"
"Malacoplasma","Malacoplasma",0.12833535511072,0.221566164617338,0.953931052896951,"not associated"
"Halopiger","Halopiger",0.128711326839085,0.22209153779194,0.970313472030616,"not associated"
"Odoribacter","Odoribacter",0.12893411163806,0.222352149118725,1.4579296365451,"not associated"
"Candidatus Prometheoarchaeum","Candidatus Prometheoarchaeum",0.129280254432391,0.222718519182886,0.970074017751598,"not associated"
"Limihaloglobus","Limihaloglobus",0.129290292355602,0.222718519182886,0.961474795179028,"not associated"
"Cryptomeria","Cryptomeria",0.129588808916723,0.223108732684959,1.04454660122753,"not associated"
"Olsenella","Olsenella",0.129798293099543,0.223341739103726,1.13533475817432,"not associated"
"Sanguibacter","Sanguibacter",0.129868284564348,0.223341739103726,1.07492992692373,"not associated"
"Trichomonas","Trichomonas",0.130121613157293,0.223653288504964,1.0512125547932,"not associated"
"Dokdonella","Dokdonella",0.130341019338743,0.223906218919493,1.0575024589119,"not associated"
"Chitinivorax","Chitinivorax",0.130530725721868,0.224020335139061,0.967316184246649,"not associated"
"Fulvia","Fulvia",0.130556576510544,0.224020335139061,1.04279494938991,"not associated"
"Caloramator","Caloramator",0.130624312873922,0.224020335139061,1.07696963088678,"not associated"
"Paralcaligenes","Paralcaligenes",0.130817805839336,0.224228086446959,0.95419681261986,"not associated"
"Silvimonas","Silvimonas",0.130893955569167,0.224234587235406,1.04943523376318,"not associated"
"Roseimaritima","Roseimaritima",0.131215618628832,0.224661437641299,0.964306427092051,"not associated"
"Delftia","Delftia",0.131676212832422,0.225325556912024,1.15763915887953,"not associated"
