"","Feature","P","FDR","FC","NPC association"
"ENOG4108WTY","ENOG4108WTY",0.717224100040533,0.999996497980396,1.00090972423929,"not associated"
"ENOG4108SHG","ENOG4108SHG",0.717248316722638,0.999996497980396,1.00082907369343,"not associated"
"ENOG4111G50","ENOG4111G50",0.717248316722638,0.999996497980396,1.00082907369343,"not associated"
"ENOG41085SJ","ENOG41085SJ",0.717256548928833,0.999996497980396,0.999375544075271,"not associated"
"ENOG4112CH8","ENOG4112CH8",0.717256548928833,0.999996497980396,0.999375544075271,"not associated"
"ENOG4108DCU","ENOG4108DCU",0.717342152467092,0.999996497980396,0.999150438545846,"not associated"
"ENOG4105WQX","ENOG4105WQX",0.717352535692092,0.999996497980396,1.00068321716726,"not associated"
"ENOG411253R","ENOG411253R",0.717352535692092,0.999996497980396,1.00068321716726,"not associated"
"ENOG4105W42","ENOG4105W42",0.717427281011835,0.999996497980396,0.997873902107317,"not associated"
"COG4393","COG4393",0.717439890563664,0.999996497980396,1.00545362955823,"not associated"
"ENOG41066HC","ENOG41066HC",0.717439890563664,0.999996497980396,1.00545362955823,"not associated"
"ENOG4105F1A","ENOG4105F1A",0.717517837296018,0.999996497980396,0.992227599815845,"not associated"
"ENOG4105E3W","ENOG4105E3W",0.717542430579081,0.999996497980396,0.994067442656401,"not associated"
"ENOG4108HF7","ENOG4108HF7",0.717637495548516,0.999996497980396,1.00066463577955,"not associated"
"ENOG4106TGP","ENOG4106TGP",0.717770557184901,0.999996497980396,1.00216243294944,"not associated"
"ENOG410YK3M","ENOG410YK3M",0.717770557184901,0.999996497980396,1.00216243294944,"not associated"
"ENOG4105IQI","ENOG4105IQI",0.717797930113257,0.999996497980396,1.00082544883556,"not associated"
"ENOG4111TCK","ENOG4111TCK",0.717797930113257,0.999996497980396,1.00082544883556,"not associated"
"COG2973","COG2973",0.717891767666229,0.999996497980396,1.00101882243516,"not associated"
"ENOG4105R9M","ENOG4105R9M",0.717891767666229,0.999996497980396,1.00101882243516,"not associated"
"COG2951","COG2951",0.717909221236054,0.999996497980396,0.996762673115662,"not associated"
"ENOG4107RMI","ENOG4107RMI",0.71792691441013,0.999996497980396,1.00097147920565,"not associated"
"ENOG410XPD5","ENOG410XPD5",0.71792691441013,0.999996497980396,1.00097147920565,"not associated"
"ENOG4108ZS5","ENOG4108ZS5",0.717966015113759,0.999996497980396,0.999311173392515,"not associated"
"ENOG4105N17","ENOG4105N17",0.718002052187455,0.999996497980396,0.999327434159014,"not associated"
"ENOG4111U6M","ENOG4111U6M",0.718002052187455,0.999996497980396,0.999327434159014,"not associated"
"ENOG4105DXH","ENOG4105DXH",0.718029113847809,0.999996497980396,0.996853631033468,"not associated"
"ENOG41082E5","ENOG41082E5",0.718036650552776,0.999996497980396,1.00066093691278,"not associated"
"ENOG4105X39","ENOG4105X39",0.71807368865759,0.999996497980396,1.00269135093146,"not associated"
"ENOG41124AV","ENOG41124AV",0.71807368865759,0.999996497980396,1.00269135093146,"not associated"
"ENOG4105CFX","ENOG4105CFX",0.7180891281382,0.999996497980396,0.996847118612377,"not associated"
"ENOG4106913","ENOG4106913",0.718134293515539,0.999996497980396,0.996918017336924,"not associated"
"ENOG410Y3RI","ENOG410Y3RI",0.718134293515539,0.999996497980396,0.996918017336924,"not associated"
"ENOG4105Y4H","ENOG4105Y4H",0.718143089483781,0.999996497980396,1.00525409729935,"not associated"
"ENOG4112485","ENOG4112485",0.718143089483781,0.999996497980396,1.00525409729935,"not associated"
"ENOG4108XS3","ENOG4108XS3",0.718143158347185,0.999996497980396,1.00064908836392,"not associated"
"ENOG4111MQX","ENOG4111MQX",0.718143158347185,0.999996497980396,1.00064908836392,"not associated"
"ENOG4107RFQ","ENOG4107RFQ",0.718158623991512,0.999996497980396,0.994252968167419,"not associated"
"ENOG4107QNG","ENOG4107QNG",0.718172784086538,0.999996497980396,0.997205889863318,"not associated"
"ENOG4107V02","ENOG4107V02",0.718257639865469,0.999996497980396,0.999390764167669,"not associated"
"ENOG41085BM","ENOG41085BM",0.718307338658948,0.999996497980396,0.999357192626281,"not associated"
"ENOG410Y349","ENOG410Y349",0.718307338658948,0.999996497980396,0.999357192626281,"not associated"
"COG4608","COG4608",0.718382658717105,0.999996497980396,0.994285662433501,"not associated"
"COG0580","COG0580",0.718426678807198,0.999996497980396,0.991643060987274,"not associated"
"ENOG4107080","ENOG4107080",0.718487095428106,0.999996497980396,1.00064131143717,"not associated"
"ENOG410YWUM","ENOG410YWUM",0.718487095428106,0.999996497980396,1.00064131143717,"not associated"
"ENOG4105K70","ENOG4105K70",0.718653399143703,0.999996497980396,1.00676243168725,"not associated"
"COG2405","COG2405",0.718775380698451,0.999996497980396,0.999174974809528,"not associated"
"ENOG41063TR","ENOG41063TR",0.718775380698451,0.999996497980396,0.999174974809528,"not associated"
"ENOG4107XRR","ENOG4107XRR",0.718797340087429,0.999996497980396,1.0006601327857,"not associated"
"ENOG4108CJG","ENOG4108CJG",0.718988635592101,0.999996497980396,0.999339280383046,"not associated"
"ENOG410XQT1","ENOG410XQT1",0.718988635592101,0.999996497980396,0.999339280383046,"not associated"
"ENOG410ZIHY","ENOG410ZIHY",0.71900325807008,0.999996497980396,0.99920667869591,"not associated"
"ENOG4107GV3","ENOG4107GV3",0.719005304966939,0.999996497980396,0.999397712777073,"not associated"
"ENOG41100EN","ENOG41100EN",0.719005304966939,0.999996497980396,0.999397712777073,"not associated"
"ENOG4108UJD","ENOG4108UJD",0.71902509886101,0.999996497980396,1.0068263067886,"not associated"
"ENOG41062FW","ENOG41062FW",0.719062381553941,0.999996497980396,0.999216452113612,"not associated"
"ENOG4105VWN","ENOG4105VWN",0.71907704696388,0.999996497980396,1.00231975494496,"not associated"
"ENOG41122FE","ENOG41122FE",0.71907704696388,0.999996497980396,1.00231975494496,"not associated"
"ENOG410780X","ENOG410780X",0.719106859592584,0.999996497980396,1.001559899914,"not associated"
"ENOG410Z99I","ENOG410Z99I",0.719106859592584,0.999996497980396,1.001559899914,"not associated"
"ENOG4105CY5","ENOG4105CY5",0.719122171104752,0.999996497980396,0.995914880848514,"not associated"
"COG3203","COG3203",0.719128431487718,0.999996497980396,0.990769340483465,"not associated"
"ENOG4105EFR","ENOG4105EFR",0.719256346677661,0.999996497980396,1.00321944067581,"not associated"
"ENOG4105DXC","ENOG4105DXC",0.719262956027092,0.999996497980396,0.99624096464688,"not associated"
"ENOG410XR5C","ENOG410XR5C",0.719262956027092,0.999996497980396,0.99624096464688,"not associated"
"ENOG41084AN","ENOG41084AN",0.719292275649576,0.999996497980396,0.99923694205047,"not associated"
"ENOG410ZY5G","ENOG410ZY5G",0.719292275649576,0.999996497980396,0.99923694205047,"not associated"
"ENOG4108VI9","ENOG4108VI9",0.719297333594084,0.999996497980396,1.00121472916565,"not associated"
"ENOG4111JMZ","ENOG4111JMZ",0.719297333594084,0.999996497980396,1.00121472916565,"not associated"
"COG0494","COG0494",0.719440139560862,0.999996497980396,0.988474109701945,"not associated"
"ENOG4105I3N","ENOG4105I3N",0.719448191803445,0.999996497980396,0.99933008508974,"not associated"
"ENOG4107XR0","ENOG4107XR0",0.719595372902761,0.999996497980396,1.00190519939332,"not associated"
"ENOG4111G3H","ENOG4111G3H",0.719595372902761,0.999996497980396,1.00190519939332,"not associated"
"ENOG4105C4T","ENOG4105C4T",0.719679007913379,0.999996497980396,1.0008421510688,"not associated"
"ENOG41066H0","ENOG41066H0",0.719837429152709,0.999996497980396,0.999318432570991,"not associated"
"ENOG410XUPS","ENOG410XUPS",0.719837429152709,0.999996497980396,0.999318432570991,"not associated"
"ENOG4105RCD","ENOG4105RCD",0.719859008687722,0.999996497980396,0.999320280876266,"not associated"
"ENOG4108MBJ","ENOG4108MBJ",0.719868256148763,0.999996497980396,1.00097910157896,"not associated"
"ENOG4106GYZ","ENOG4106GYZ",0.719880625355467,0.999996497980396,1.00064147302678,"not associated"
"ENOG410Y173","ENOG410Y173",0.719880625355467,0.999996497980396,1.00064147302678,"not associated"
"COG0375","COG0375",0.719900130392819,0.999996497980396,0.993333670109063,"not associated"
"ENOG4105IPW","ENOG4105IPW",0.719934503138994,0.999996497980396,1.00124247144426,"not associated"
"ENOG4105T2J","ENOG4105T2J",0.719941209155558,0.999996497980396,1.00077298921681,"not associated"
"ENOG41120K9","ENOG41120K9",0.719941209155558,0.999996497980396,1.00077298921681,"not associated"
"ENOG41060IR","ENOG41060IR",0.719965311803274,0.999996497980396,1.00112130835029,"not associated"
"ENOG41127XA","ENOG41127XA",0.719965311803274,0.999996497980396,1.00112130835029,"not associated"
"ENOG4105ESI","ENOG4105ESI",0.719978496677549,0.999996497980396,1.00134083714734,"not associated"
"ENOG410XRFS","ENOG410XRFS",0.719978496677549,0.999996497980396,1.00134083714734,"not associated"
"COG3537","COG3537",0.71999276065835,0.999996497980396,0.986061872428671,"not associated"
"COG3568","COG3568",0.720009949914577,0.999996497980396,0.994716059430627,"not associated"
"ENOG4106XAA","ENOG4106XAA",0.720011124411631,0.999996497980396,0.999362038795415,"not associated"
"ENOG410YSI6","ENOG410YSI6",0.720011124411631,0.999996497980396,0.999362038795415,"not associated"
"ENOG4105SFU","ENOG4105SFU",0.72004609759888,0.999996497980396,0.999308340742758,"not associated"
"ENOG4111ZQJ","ENOG4111ZQJ",0.72004609759888,0.999996497980396,0.999308340742758,"not associated"
"ENOG4106QP3","ENOG4106QP3",0.720125679468465,0.999996497980396,0.99705045178631,"not associated"
"ENOG410YHY4","ENOG410YHY4",0.720125679468465,0.999996497980396,0.99705045178631,"not associated"
"ENOG4107W14","ENOG4107W14",0.7201303501174,0.999996497980396,1.00090672581087,"not associated"
"COG1703","COG1703",0.72019922196372,0.999996497980396,0.995131643770025,"not associated"
"ENOG4105DJT","ENOG4105DJT",0.72019922196372,0.999996497980396,0.995131643770025,"not associated"
"ENOG4107Z65","ENOG4107Z65",0.720202169101551,0.999996497980396,1.00391038328248,"not associated"
"ENOG4105FWA","ENOG4105FWA",0.720235033181107,0.999996497980396,0.999171023947059,"not associated"
"ENOG41089T6","ENOG41089T6",0.720248484382457,0.999996497980396,0.999298694335069,"not associated"
"ENOG4105T19","ENOG4105T19",0.720254572764831,0.999996497980396,0.999256435632493,"not associated"
"ENOG4108UW5","ENOG4108UW5",0.720300072975304,0.999996497980396,0.994652667520293,"not associated"
"ENOG4108XVT","ENOG4108XVT",0.720406807385548,0.999996497980396,0.998214299962269,"not associated"
"ENOG4108Z5B","ENOG4108Z5B",0.720447550694972,0.999996497980396,1.00065298929779,"not associated"
"ENOG4105EB0","ENOG4105EB0",0.720560319201223,0.999996497980396,0.999399542204896,"not associated"
"ENOG410XQWF","ENOG410XQWF",0.720560319201223,0.999996497980396,0.999399542204896,"not associated"
"ENOG41068US","ENOG41068US",0.720657583208815,0.999996497980396,0.999299629587581,"not associated"
"ENOG4105G9U","ENOG4105G9U",0.72065801771419,0.999996497980396,1.00095344436201,"not associated"
"ENOG41083MP","ENOG41083MP",0.72067934852101,0.999996497980396,0.993326087033624,"not associated"
"ENOG4105D89","ENOG4105D89",0.720723159199779,0.999996497980396,1.00062530102229,"not associated"
"ENOG410XPMU","ENOG410XPMU",0.720723159199779,0.999996497980396,1.00062530102229,"not associated"
"COG3027","COG3027",0.720730133582627,0.999996497980396,0.996276147967632,"not associated"
"ENOG4107QZF","ENOG4107QZF",0.720821517053854,0.999996497980396,0.994528033810379,"not associated"
"ENOG410Z7FX","ENOG410Z7FX",0.720914259258023,0.999996497980396,1.00061920734362,"not associated"
"ENOG410Y1JM","ENOG410Y1JM",0.720942880327295,0.999996497980396,0.999356131290193,"not associated"
"ENOG4105KPE","ENOG4105KPE",0.720954698987095,0.999996497980396,0.99661741306666,"not associated"
"ENOG4105F5K","ENOG4105F5K",0.720965388261328,0.999996497980396,1.00071798887534,"not associated"
"ENOG410XSZJ","ENOG410XSZJ",0.720965388261328,0.999996497980396,1.00071798887534,"not associated"
"ENOG4107Y6X","ENOG4107Y6X",0.721102664782782,0.999996497980396,0.999380117271948,"not associated"
"ENOG4111GUC","ENOG4111GUC",0.721102664782782,0.999996497980396,0.999380117271948,"not associated"
"ENOG4105E4I","ENOG4105E4I",0.721129081542184,0.999996497980396,1.00623463651289,"not associated"
"ENOG4105CSP","ENOG4105CSP",0.72114368292135,0.999996497980396,1.00356986754166,"not associated"
"ENOG410XNQ6","ENOG410XNQ6",0.72114368292135,0.999996497980396,1.00356986754166,"not associated"
"ENOG4105UFF","ENOG4105UFF",0.721253346833066,0.999996497980396,0.998114122281662,"not associated"
"ENOG4111XRK","ENOG4111XRK",0.721253346833066,0.999996497980396,0.998114122281662,"not associated"
"COG4473","COG4473",0.721302025548845,0.999996497980396,0.99930572422879,"not associated"
"ENOG4107G13","ENOG4107G13",0.721408270294706,0.999996497980396,0.999393184978153,"not associated"
"ENOG410Y9XD","ENOG410Y9XD",0.721408270294706,0.999996497980396,0.999393184978153,"not associated"
"ENOG4108N9X","ENOG4108N9X",0.721485161311735,0.999996497980396,1.00101461947543,"not associated"
"ENOG410ZUKX","ENOG410ZUKX",0.721485161311735,0.999996497980396,1.00101461947543,"not associated"
"ENOG410ZI4G","ENOG410ZI4G",0.721517872579294,0.999996497980396,0.999383911762872,"not associated"
"COG3633","COG3633",0.721530683704542,0.999996497980396,0.991709868439077,"not associated"
"ENOG4108Z6X","ENOG4108Z6X",0.721599029382251,0.999996497980396,0.999363437512635,"not associated"
"ENOG4108RZS","ENOG4108RZS",0.721600023804496,0.999996497980396,0.998974138754453,"not associated"
"ENOG4111GE1","ENOG4111GE1",0.721600023804496,0.999996497980396,0.998974138754453,"not associated"
"COG1445","COG1445",0.721620813394571,0.999996497980396,0.988042857311492,"not associated"
"ENOG4105C4Y","ENOG4105C4Y",0.721624168388314,0.999996497980396,0.997166515462652,"not associated"
"ENOG4105W6Z","ENOG4105W6Z",0.721657483124965,0.999996497980396,0.998753596543423,"not associated"
"ENOG41122XT","ENOG41122XT",0.721657483124965,0.999996497980396,0.998753596543423,"not associated"
"ENOG4107WFU","ENOG4107WFU",0.721702610338652,0.999996497980396,1.00066463029438,"not associated"
"ENOG410683Z","ENOG410683Z",0.721708892777799,0.999996497980396,0.990437145502209,"not associated"
"ENOG410XUXP","ENOG410XUXP",0.721708892777799,0.999996497980396,0.990437145502209,"not associated"
"COG1088","COG1088",0.721727565752866,0.999996497980396,0.993570174595023,"not associated"
"ENOG4105Q2J","ENOG4105Q2J",0.721837793441336,0.999996497980396,0.999277119842093,"not associated"
"ENOG4111UDD","ENOG4111UDD",0.721837793441336,0.999996497980396,0.999277119842093,"not associated"
"ENOG4105FSC","ENOG4105FSC",0.721842594097017,0.999996497980396,0.994363670512175,"not associated"
"ENOG4108XCU","ENOG4108XCU",0.72184673075567,0.999996497980396,1.00063594875426,"not associated"
"ENOG410XUDZ","ENOG410XUDZ",0.721904446172799,0.999996497980396,1.00069625806282,"not associated"
"ENOG4107YUN","ENOG4107YUN",0.721911249915611,0.999996497980396,0.996292618478738,"not associated"
"ENOG41065VB","ENOG41065VB",0.72191174713001,0.999996497980396,0.999393307943147,"not associated"
"ENOG41128NS","ENOG41128NS",0.72191174713001,0.999996497980396,0.999393307943147,"not associated"
"ENOG4105WMV","ENOG4105WMV",0.721939932790342,0.999996497980396,1.00086424582906,"not associated"
"ENOG41123K3","ENOG41123K3",0.721939932790342,0.999996497980396,1.00086424582906,"not associated"
"ENOG4105CGF","ENOG4105CGF",0.721949349122028,0.999996497980396,0.9941617813621,"not associated"
"ENOG4105IU9","ENOG4105IU9",0.721989985291638,0.999996497980396,0.99775262636915,"not associated"
"ENOG4108IVU","ENOG4108IVU",0.722013500743144,0.999996497980396,1.00076736149826,"not associated"
"ENOG4106DMX","ENOG4106DMX",0.722021051510543,0.999996497980396,0.998870423340819,"not associated"
"ENOG410Y5PN","ENOG410Y5PN",0.722021051510543,0.999996497980396,0.998870423340819,"not associated"
"ENOG4111TJ2","ENOG4111TJ2",0.722025466587477,0.999996497980396,1.00375175658535,"not associated"
"COG1264","COG1264",0.722055449660018,0.999996497980396,1.01002665578201,"not associated"
"ENOG4105EPU","ENOG4105EPU",0.722169491384562,0.999996497980396,1.00292706405059,"not associated"
"COG1254","COG1254",0.722235635872658,0.999996497980396,0.994640671669904,"not associated"
"ENOG4108ZGY","ENOG4108ZGY",0.722238793540989,0.999996497980396,1.00066603338782,"not associated"
"ENOG4105GT6","ENOG4105GT6",0.722262542971183,0.999996497980396,1.00176363354851,"not associated"
"ENOG410XRUF","ENOG410XRUF",0.722262542971183,0.999996497980396,1.00176363354851,"not associated"
"ENOG4105STB","ENOG4105STB",0.722318945483116,0.999996497980396,0.998528628164827,"not associated"
"ENOG4105CTX","ENOG4105CTX",0.722334401686485,0.999996497980396,0.994101077293092,"not associated"
"ENOG4107HQ7","ENOG4107HQ7",0.722345046731443,0.999996497980396,0.995602416426247,"not associated"
"ENOG410Z39P","ENOG410Z39P",0.722345046731443,0.999996497980396,0.995602416426247,"not associated"
"ENOG4105VY0","ENOG4105VY0",0.722353296641807,0.999996497980396,0.99598441822021,"not associated"
"ENOG41080PP","ENOG41080PP",0.722381754420051,0.999996497980396,0.999373380992524,"not associated"
"ENOG4108XP5","ENOG4108XP5",0.722508010448405,0.999996497980396,0.999363311998427,"not associated"
"ENOG4108VZA","ENOG4108VZA",0.722510323579486,0.999996497980396,0.999385050558479,"not associated"
"ENOG410YFZR","ENOG410YFZR",0.722510323579486,0.999996497980396,0.999385050558479,"not associated"
"ENOG4105CFY","ENOG4105CFY",0.722542213748538,0.999996497980396,0.995774138560962,"not associated"
"ENOG4106H71","ENOG4106H71",0.72254692424431,0.999996497980396,0.991399219215274,"not associated"
"ENOG410Y8R8","ENOG410Y8R8",0.72254692424431,0.999996497980396,0.991399219215274,"not associated"
"ENOG4108X2I","ENOG4108X2I",0.722630293083643,0.999996497980396,1.00806746717198,"not associated"
"ENOG4111IYF","ENOG4111IYF",0.722630293083643,0.999996497980396,1.00806746717198,"not associated"
"COG1484","COG1484",0.722655960362995,0.999996497980396,0.986475630629895,"not associated"
"ENOG4108X1Y","ENOG4108X1Y",0.722666280257902,0.999996497980396,0.999466349708398,"not associated"
"ENOG410751V","ENOG410751V",0.722685723679592,0.999996497980396,1.0005551945425,"not associated"
"ENOG410ZCI4","ENOG410ZCI4",0.722685723679592,0.999996497980396,1.0005551945425,"not associated"
"ENOG4105WEG","ENOG4105WEG",0.722702835053513,0.999996497980396,1.00291015230349,"not associated"
"ENOG4112218","ENOG4112218",0.722702835053513,0.999996497980396,1.00291015230349,"not associated"
"ENOG4107T43","ENOG4107T43",0.722741124846418,0.999996497980396,1.002119644796,"not associated"
"COG2141","COG2141",0.722805499308336,0.999996497980396,0.993983178276781,"not associated"
"ENOG41073QU","ENOG41073QU",0.722817880347996,0.999996497980396,0.999358076460214,"not associated"
"ENOG410Z1HB","ENOG410Z1HB",0.722817880347996,0.999996497980396,0.999358076460214,"not associated"
"ENOG41085JN","ENOG41085JN",0.722850645564334,0.999996497980396,1.00109683607801,"not associated"
"ENOG4108MAI","ENOG4108MAI",0.722920458346081,0.999996497980396,0.999483907672358,"not associated"
"ENOG410XT3G","ENOG410XT3G",0.722920458346081,0.999996497980396,0.999483907672358,"not associated"
"ENOG4108F8C","ENOG4108F8C",0.72292068225384,0.999996497980396,0.999174475060125,"not associated"
"ENOG410ZSR7","ENOG410ZSR7",0.72292068225384,0.999996497980396,0.999174475060125,"not associated"
"ENOG41086EQ","ENOG41086EQ",0.723104973256558,0.999996497980396,1.00065397739043,"not associated"
"ENOG4111VBF","ENOG4111VBF",0.723104973256558,0.999996497980396,1.00065397739043,"not associated"
"ENOG4108Q5V","ENOG4108Q5V",0.723108666838719,0.999996497980396,0.995626852621636,"not associated"
"COG3804","COG3804",0.723118893398724,0.999996497980396,0.99590084283533,"not associated"
"ENOG4105RSY","ENOG4105RSY",0.723140956393281,0.999996497980396,1.00722621669889,"not associated"
"ENOG410XQNF","ENOG410XQNF",0.723140956393281,0.999996497980396,1.00722621669889,"not associated"
"ENOG4105D2I","ENOG4105D2I",0.723151830965342,0.999996497980396,1.0006911334234,"not associated"
"ENOG410XPFY","ENOG410XPFY",0.723151830965342,0.999996497980396,1.0006911334234,"not associated"
"ENOG4105HJT","ENOG4105HJT",0.723190437381505,0.999996497980396,0.999318749422774,"not associated"
"ENOG4108UWB","ENOG4108UWB",0.723201007638211,0.999996497980396,0.999390191699516,"not associated"
"ENOG4111IRM","ENOG4111IRM",0.723201007638211,0.999996497980396,0.999390191699516,"not associated"
"ENOG4107YV9","ENOG4107YV9",0.723255801415312,0.999996497980396,1.00367014820589,"not associated"
"ENOG4105CS2","ENOG4105CS2",0.723298082794859,0.999996497980396,1.00901036992472,"not associated"
"ENOG4106NEY","ENOG4106NEY",0.723312862030903,0.999996497980396,1.00082672125668,"not associated"
"ENOG410YDXQ","ENOG410YDXQ",0.723312862030903,0.999996497980396,1.00082672125668,"not associated"
"ENOG4107USE","ENOG4107USE",0.723334967517785,0.999996497980396,0.999380686721992,"not associated"
"COG3775","COG3775",0.723461193257777,0.999996497980396,1.00343464933923,"not associated"
"ENOG4105DT3","ENOG4105DT3",0.723461193257777,0.999996497980396,1.00343464933923,"not associated"
"COG1726","COG1726",0.723474294886443,0.999996497980396,1.00572591532729,"not associated"
"ENOG4105DWQ","ENOG4105DWQ",0.723474294886443,0.999996497980396,1.00572591532729,"not associated"
"ENOG4106CGQ","ENOG4106CGQ",0.723488721782543,0.999996497980396,0.999354015764788,"not associated"
"ENOG410XWEP","ENOG410XWEP",0.723488721782543,0.999996497980396,0.999354015764788,"not associated"
"COG2820","COG2820",0.723504315613413,0.999996497980396,1.00468012261561,"not associated"
"ENOG4106A8E","ENOG4106A8E",0.723539347930489,0.999996497980396,1.00459173288641,"not associated"
"ENOG410XZVZ","ENOG410XZVZ",0.723539347930489,0.999996497980396,1.00459173288641,"not associated"
"ENOG4105QR2","ENOG4105QR2",0.723554254734772,0.999996497980396,0.999352120811076,"not associated"
"ENOG41127MF","ENOG41127MF",0.723554254734772,0.999996497980396,0.999352120811076,"not associated"
"ENOG4107FAT","ENOG4107FAT",0.723701999802246,0.999996497980396,0.999383954487541,"not associated"
"ENOG41100VD","ENOG41100VD",0.723701999802246,0.999996497980396,0.999383954487541,"not associated"
"COG0239","COG0239",0.723704471685585,0.999996497980396,1.00418382765658,"not associated"
"ENOG4107Y3V","ENOG4107Y3V",0.723816477435162,0.999996497980396,0.997548636414601,"not associated"
"ENOG4108UN0","ENOG4108UN0",0.723844318342546,0.999996497980396,0.995486025899007,"not associated"
"ENOG41077S6","ENOG41077S6",0.723860349703468,0.999996497980396,1.00335563684059,"not associated"
"ENOG410Z7HH","ENOG410Z7HH",0.723860349703468,0.999996497980396,1.00335563684059,"not associated"
"ENOG41067GM","ENOG41067GM",0.723923806171895,0.999996497980396,1.0007740179866,"not associated"
"ENOG4112A31","ENOG4112A31",0.723923806171895,0.999996497980396,1.0007740179866,"not associated"
"ENOG4107SE4","ENOG4107SE4",0.723932848547466,0.999996497980396,0.999314404954381,"not associated"
"ENOG4105DV4","ENOG4105DV4",0.723959068365178,0.999996497980396,1.00101960872307,"not associated"
"ENOG410XQBQ","ENOG410XQBQ",0.723959068365178,0.999996497980396,1.00101960872307,"not associated"
"ENOG4105FDS","ENOG4105FDS",0.723965704002946,0.999996497980396,0.996653155813942,"not associated"
"ENOG4108P3V","ENOG4108P3V",0.724064388933533,0.999996497980396,1.00061954836213,"not associated"
"ENOG41102NU","ENOG41102NU",0.724064388933533,0.999996497980396,1.00061954836213,"not associated"
"ENOG4105URB","ENOG4105URB",0.724071170764516,0.999996497980396,0.999365907585507,"not associated"
"ENOG4111W0P","ENOG4111W0P",0.724071170764516,0.999996497980396,0.999365907585507,"not associated"
"ENOG4108KB1","ENOG4108KB1",0.724176983569781,0.999996497980396,1.00176976070112,"not associated"
"ENOG4105XS7","ENOG4105XS7",0.724236391886931,0.999996497980396,1.00110810617955,"not associated"
"ENOG4112AEX","ENOG4112AEX",0.724236391886931,0.999996497980396,1.00110810617955,"not associated"
"ENOG4111PUW","ENOG4111PUW",0.724271502513465,0.999996497980396,0.996585298948704,"not associated"
"ENOG4106HRJ","ENOG4106HRJ",0.724279218310519,0.999996497980396,1.00316918003421,"not associated"
"ENOG4108H0U","ENOG4108H0U",0.724279582297702,0.999996497980396,1.00062779876571,"not associated"
"ENOG410ZTCA","ENOG410ZTCA",0.724279582297702,0.999996497980396,1.00062779876571,"not associated"
"ENOG4105VW7","ENOG4105VW7",0.724286199413549,0.999996497980396,1.00063469057505,"not associated"
"ENOG41122F1","ENOG41122F1",0.724286199413549,0.999996497980396,1.00063469057505,"not associated"
"ENOG4105M7K","ENOG4105M7K",0.724335449776399,0.999996497980396,1.00133105961296,"not associated"
"ENOG4105XQ7","ENOG4105XQ7",0.72437825192581,0.999996497980396,0.999211546431057,"not associated"
"ENOG4108V0C","ENOG4108V0C",0.724424903478545,0.999996497980396,1.00078604270792,"not associated"
"ENOG410YKJV","ENOG410YKJV",0.724424903478545,0.999996497980396,1.00078604270792,"not associated"
"ENOG4105WXH","ENOG4105WXH",0.724492193953137,0.999996497980396,0.999356766834814,"not associated"
"ENOG411241B","ENOG411241B",0.724492193953137,0.999996497980396,0.999356766834814,"not associated"
"ENOG4105C3I","ENOG4105C3I",0.724515299159717,0.999996497980396,1.0020838174394,"not associated"
"COG0665","COG0665",0.724556877997884,0.999996497980396,0.994452761112065,"not associated"
"ENOG4106VWN","ENOG4106VWN",0.724572142553237,0.999996497980396,0.999327642226305,"not associated"
"ENOG410YQFE","ENOG410YQFE",0.724572142553237,0.999996497980396,0.999327642226305,"not associated"
"ENOG41067W2","ENOG41067W2",0.724592403699791,0.999996497980396,1.00239764501442,"not associated"
"ENOG4106KKH","ENOG4106KKH",0.724605701523265,0.999996497980396,1.00062512119827,"not associated"
"ENOG410YEZ1","ENOG410YEZ1",0.724605701523265,0.999996497980396,1.00062512119827,"not associated"
"COG3653","COG3653",0.72464573136873,0.999996497980396,1.00098355715733,"not associated"
"ENOG4105FEN","ENOG4105FEN",0.72464573136873,0.999996497980396,1.00098355715733,"not associated"
"ENOG4106RTZ","ENOG4106RTZ",0.724669857256412,0.999996497980396,0.99935135113448,"not associated"
"ENOG410YIK0","ENOG410YIK0",0.724669857256412,0.999996497980396,0.99935135113448,"not associated"
"ENOG4108N6M","ENOG4108N6M",0.724694698524494,0.999996497980396,1.00063497041815,"not associated"
"ENOG410ZUWZ","ENOG410ZUWZ",0.724694698524494,0.999996497980396,1.00063497041815,"not associated"
"COG3200","COG3200",0.724797690441083,0.999996497980396,0.99942390093369,"not associated"
"ENOG4105C7V","ENOG4105C7V",0.724797690441083,0.999996497980396,0.99942390093369,"not associated"
"ENOG4105CJN","ENOG4105CJN",0.724843544944683,0.999996497980396,1.00732304275603,"not associated"
"ENOG4106PKY","ENOG4106PKY",0.724847042173529,0.999996497980396,1.00075087551364,"not associated"
"COG1014","COG1014",0.724869690264349,0.999996497980396,1.00846465578928,"not associated"
"ENOG4106NAT","ENOG4106NAT",0.724884592886457,0.999996497980396,1.00062929443595,"not associated"
"ENOG4107TVD","ENOG4107TVD",0.724907263237093,0.999996497980396,1.00210682459426,"not associated"
"ENOG410XZ9N","ENOG410XZ9N",0.724907263237093,0.999996497980396,1.00210682459426,"not associated"
"ENOG4107UMH","ENOG4107UMH",0.724907536379758,0.999996497980396,1.00059091732462,"not associated"
"ENOG4106A82","ENOG4106A82",0.724955162980876,0.999996497980396,0.998808989325475,"not associated"
"ENOG410XZVJ","ENOG410XZVJ",0.724955162980876,0.999996497980396,0.998808989325475,"not associated"
