Biomarker_Names	Average_Abundance(log10)	Enriched_Groups	LDA	KW_Pvalue
Colneyvirus	0.0			-
Colossusvirus	0.0	HC	0.003728012554786212	0.14448895161361686
Coltivirus	0.0			-
Colunavirus	0.0	ID	0.0030367621639579745	0.07562632558501513
Colwellia	0.6885771050155338	HC	0.16536417945675033	0.8286754110725026
Comamonas	2.1688769094474756	ID	1.469540356989282	0.11049878401993367
Commensalibacter	0.0	HC	0.01923119180792566	0.8923937961184317
Comovirus	0.0	ID	0.0016691148417749054	0.5940376494237177
Companilactobacillus	1.6031528177139682	HC	0.9682913860307325	0.6456228047372248
Conchiformibius	0.0	HC	0.05379717717843877	0.1166528887254191
Condavirus	0.0			-
Conexibacter	0.9865891280519398	HC	0.3681331531184683	0.22350758765929912
Conexivisphaera	0.0	ID	0.016497244358250843	0.7867358828209989
Congregibacter	0.022659774337992954	HC	0.07593742692730432	0.22350758765929912
Constantimarinum	0.4272479414623901	HC	0.17501073515404267	0.34376459713413154
Controvirus	0.0			-
Coopervirus	0.0	ID	0.0027304650622505485	0.4947708964004069
Copasivirus	0.0			-
Copernicusvirus	0.0	HC	0.002932925400754928	0.3173105078628991
Copiparvovirus	0.0			-
Coprasatellite	0.0			-
Coprobacter	2.482334533138239	HC	1.8360576893923688	0.4488087629392715
Coprococcus	4.201941947254772	HC	3.4222091331170437	0.09352184948628109
Coprothermobacter	0.0	HC	0.01707635243776094	0.30390453552820185
Coraliomargarita	0.31301269699433004	HC	0.07119327143507566	0.14409646897983003
Coralliovum	0.2326015585624578	ID	0.07063275952932688	0.9784197833526679
Corallococcus	1.13227600770373	HC	0.5764991616029064	0.01606401314826925
Coralvirus	0.0			-
Coriobacterium	1.0807652732970663	HC	0.4733041326893069	0.5338418935166419
Coriovirus	0.0			-
Corndogvirus	0.0	HC	0.0156964551494118	0.41329771812996735
Cornellvirus	0.0	ID	0.0020459844898385146	0.15207808079297255
Cornievirus	0.0			-
Corticovirus	0.0			-
Coruscantvirus	0.0	HC	0.05709056366641579	0.15207808079297255
Corylus	1.3074634404612195	ID	0.35460859371748105	0.5517753193316735
Corynebacterium	2.547613058325553	HC	1.6614007873366894	0.048307142590648625
Cosavirus	0.0	HC	0.001428019683606306	0.3173105078628991
Cosmacovirus	0.0			-
Costertonia	0.0			-
Cotonvirus	0.0	HC	0.031812929467169	0.09089222860130361
Couchioplanes	0.5851965680667123	HC	0.21878741739351754	0.22350758765929912
Coventryvirus	0.0			-
Coxiella	0.25435644971945776	ID	0.1529984602230637	0.5699997477501239
Craquatrovirus	0.0	HC	0.0013524939206019705	0.6045923202260254
Crassaminicella	1.5204443491888031	HC	0.774224843089847	0.03980114550533259
Crateriforma	0.27646653866862075	HC	0.20047959932912862	0.008693986098127384
Crenobacter	0.07674143663928801	HC	0.06301311323335337	0.054787666178226474
Creshivirus	0.0			-
Criblamydia	0.0	HC	0.002059687174510705	0.6378303899965923
Crifsvirus	0.0	HC	0.043616215186631106	0.014920182902550561
Crinalium	0.16632268439486148	ID	0.12254970519623595	0.2339662537301938
Crinivirus	0.0	HC	0.008457995758201976	0.2671001900361193
Cripavirus	0.0	HC	0.0023463864363203403	0.15207808079297255
Croceibacter	0.36041555720738494	HC	0.10147934147271673	0.6456228047372248
Croceibacterium	0.67775183601431	HC	0.2871056108641374	0.03980114550533259
Croceicoccus	1.2450239719420333	HC	0.6325638354454316	0.054787666178226474
Croceimicrobium	0.0	ID	0.030825984793875702	0.7557317349682141
Crocodylidpoxvirus	0.0	ID	0.003134512695415369	0.553934423734809
Crocosphaera	0.23346344878390748	HC	0.06348671047929261	0.60728576581257
Crohivirus	0.0			-
Cronobacter	1.4695964382430424	HC	0.8393619764432768	0.13681554418853387
Cronosvirus	0.0			-
Cronusvirus	0.0			-
Crossiella	0.7492351562561309	HC	0.30355938113795283	0.0742117161767884
Cruoricaptor	0.21380816625345883	HC	0.10133626942959127	0.024758030413600553
Crustavirus	0.0			-
Cryobacterium	1.259663718962263	HC	0.5092820194763227	0.34376459713413154
Cryptobacterium	0.5897002894676264	HC	0.14797203670684916	0.9353224500924857
Cryptococcus	0.8076096037245286	HC	0.19618951122150088	0.15954465937786846
Cryptomeria	2.6532523038965414	HC	1.4699558688805927	0.5699997477501239
Cryptomonas	0.0	ID	0.0020142896514585566	0.3739223153292
Cryptosporidium	0.057062085952930205	HC	0.0794533693767503	0.09352184948628109
Cryspovirus	0.0	ID	0.0031878991234923926	0.3173105078628991
Cuauhnahuacvirus	0.0			-
Cuauhtlivirus	0.0	HC	0.003070512703688236	0.15207808079297255
Cucumis	2.320232826238998	HC	1.42183121062943	0.2559131501098172
Cucumovirus	0.0			-
Cucurbita	1.364583057383738	ID	0.4946648637715111	0.3867079925517324
Cuernavacavirus	0.0	ID	0.05091941983585165	0.3173105078628991
Cuevavirus	0.0			-
Cukevirus	0.0			-
Culicidavirus	0.0			-
Culoivirus	1.3358109072026485	ID	1.126783765430718	0.824958256930819
Cultervirus	0.0			-
Cunarovirus	0.0			-
Cunavirus	0.0			-
Cuniculiplasma	0.0	HC	0.04759938533070902	0.05015238627034579
Cupriavidus	1.9919647427410576	HC	1.3680037636596956	0.000877356822876651
Curiovirus	0.0	HC	0.0030980791239632655	0.15207808079297255
Curtobacterium	1.970832145785273	ID	1.5267690416060746	0.2447670956079571
Curtovirus	0.0			-
Curvibacter	0.8279708248248905	HC	0.4816843363614631	0.0022381794709623553
Cutaneotrichosporon	0.2039976947913423	HC	0.17027882387038162	0.0014133511601548434
Cutibacterium	0.9535238560569739	HC	0.34756339574364453	0.3577279701934175
Cyamitesvirus	0.0			-
Cyanidioschyzon	0.0	HC	0.048531570389651814	0.1516708199852679
Cyanobacterium	0.6107468616931768	HC	0.18571802357777384	0.9568553503695676
Cyanobium	1.0123739537670793	HC	0.4429599767791352	0.06197757443380569
Cybitervirus	0.0			-
Cyclitvirus	0.0	HC	0.0023961961008900183	0.3173105078628991
Cyclobacterium	0.4233067321520887	HC	0.0870531771576059	0.34376459713413154
Cycloclasticus	0.11223484962397036	HC	0.12411224302788898	0.31689773947703104
Cyclonatronum	0.49194602823218675	HC	0.23292140961659202	0.1166528887254191
Cyclophivirus	0.0	HC	0.0015126409807637833	0.3173105078628991
Cyclovirus	0.0	HC	0.0014973540241111753	0.7417671343905738
Cylindrospermopsis	0.2403139800909855	HC	0.1687719662858398	0.03260148641743053
Cylindrospermum	0.5414064525442946	HC	0.22587686511899166	0.023073981745790766
Cymopoleiavirus	0.0			-
Cynara	1.6835850253195888	ID	0.4926610615559774	0.786774932007397
Cynoglossusvirus	0.0			-
Cypovirus	0.0	HC	0.0016555826008985387	0.07562632558501513
Cysteiniphilum	0.06864141964519993	HC	0.0815908203314702	0.08341508335601197
Cystobacter	0.8010997002460367	HC	0.33730735810682094	0.1516708199852679
Cystovirus	0.0	ID	0.01903264646509277	0.394853322573795
Cytobacillus	1.6486195665057006	HC	0.7019101961021451	0.13681554418853387
Cytomegalovirus	0.0	ID	0.025956359136602877	0.2712961162576707
Cytophaga	0.2990455016463121	HC	0.09128005578916905	0.0742117161767884
Cytorhabdovirus	0.0	ID	0.00253847042897808	0.9481718437443668
Cyvirus	0.0	ID	0.04288706838870438	0.7750326049089166
Daazvirus	0.0			-
Dabirmavirus	0.5397177436831473	HC	0.5013982700109585	0.6799502706577567
Dactylococcopsis	0.0	HC	0.060028612299617694	0.7660458933595379
Dactylosporangium	1.5888481928835791	HC	0.9869076270674898	0.0037993286408238495
Daemvirus	0.0			-
Dagavirus	0.0			-
Dahmuivirus	0.0			-
Dahmuvirus	0.0			-
Daletvirus	0.0			-
Dalianvirus	0.0	HC	0.0021206058676254695	0.3365001861651229
Damravirus	0.0			-
Daphniairidovirus	0.0	ID	0.0533734858531855	0.17541019462611812
Dardanusvirus	0.0	ID	0.0014135064068851093	0.15207808079297255
Daredevilvirus	0.0			-
Darnbovirus	0.0			-
Daucus	2.219151878056759	ID	1.5877035425619777	0.8710691939955872
Debaryomyces	0.010486269889657049	HC	0.06185595550020128	0.09352184948628109
Decadevirus	0.0			-
Decapodiridovirus	0.0			-
Dechloromonas	1.2611551726722297	HC	0.5942350312270894	0.01606401314826925
Dechshavirus	0.0			-
Decurrovirus	0.0			-
Deefgea	0.5010260113546188	HC	0.15328597518014603	0.12310881495843536
Deepoceanvirus	0.0			-
Deferribacter	0.32622451986859113	HC	0.08064566686765633	0.498880519074121
Defluviicoccus	0.023104962487148568	HC	0.08960080986800467	0.08341508335601197
Defluviimonas	0.0	ID	0.04372250423650146	0.7557317349682141
Defluviitalea	1.3904290314038636	HC	0.5299710988338272	0.3577279701934175
Defluviitoga	0.2913079511608515	HC	0.06785522960869765	0.2447670956079571
Dehalobacter	1.6916660377235457	HC	0.8438576173802815	0.06197757443380569
Dehalobacterium	1.2677188127867363	HC	0.5573061274488771	0.05146207608338047
Dehalococcoides	1.180988765435686	HC	0.536752365579752	0.34376459713413154
Dehalogenimonas	0.8003003878291807	HC	0.3890828934436241	0.07870399677767277
Dehcevirus	0.0			-
Dehgumevirus	0.0			-
Dehkhevirus	0.0			-
Deinococcus	1.9922765336823665	HC	1.3143422884126514	0.023073981745790766
Delepquintavirus	0.0	HC	0.0017292460054171568	0.3173105078628991
Delftia	1.8768318070315941	ID	1.2667299369716967	0.04248307982571592
Delislevirus	0.0			-
Delmidovirus	0.3233299713354718	HC	0.22069709428109832	0.30849194824188647
Deltaarterivirus	0.0			-
Deltabaculovirus	0.0	HC	0.0019001469768384562	0.3173105078628991
Deltacoronavirus	0.0	ID	0.0022228727309365924	0.9714372531924288
Deltaentomopoxvirus	0.0	HC	0.005104534104674224	0.18252856789641766
Deltaflexivirus	0.0			-
Deltahypovirus	0.0			-
Deltainfluenzavirus	0.0			-
Deltalipothrixvirus	0.0			-
Deltanudivirus	0.0	ID	0.003673492990345005	0.9133266422864824
Deltapapillomavirus	0.0	ID	0.002357277525907733	0.07562632558501513
Deltapartitivirus	0.0			-
Deltapolyomavirus	0.0			-
Deltaretrovirus	0.0			-
Deltasatellite	0.0	HC	0.0030049385644841955	0.03770370611423464
Deltascleroulivirus	0.0			-
Deltatectivirus	0.0			-
Deltatorquevirus	0.0			-
Deltavirus	0.0			-
Delusorvirus	0.0			-
Demapteravirus	0.0			-
Demequina	0.819104773055828	HC	0.4815236679965476	0.011881031549672433
Demiitzamnavirus	0.0			-
Demosthenesvirus	0.0	ID	0.0031197395603379	0.3173105078628991
Dendoorenvirus	0.0	HC	0.0012203484700295125	0.6718130671126789
Denfovirus	0.0			-
Denisevirus	0.0			-
Denitratisoma	1.019216943257385	HC	0.5213181219822743	0.05829058013948914
Denitrificimonas	0.0	HC	0.07055426297691487	0.06584280400004326
Denitrobacterium	1.387672756190789	HC	0.7861429269368932	0.013833498919863229
Denitromonas	0.0	HC	0.012091668810330258	0.3173105078628991
Denitrovibrio	0.6353992399918035	ID	0.20755507626060024	0.5338418935166419
Denvervirus	0.0	HC	0.023760148596201968	0.11220614344228642
Depandovirus	0.0			-
Dependoparvovirus	0.0			-
Derbicusvirus	0.0	HC	0.015167466366504954	0.088482462129594
Dermabacter	1.2176940475953286	HC	0.5757870727655264	0.048307142590648625
Dermacoccus	0.519296143529847	HC	0.20725358606472133	0.4488087629392715
Dermatobacter	0.35211746479427924	HC	0.2376723016118614	0.018604725010016927
Dermatophilus	0.0	HC	0.029611193635875305	0.7250998943601263
Desemzia	0.3776847656152618	HC	0.10210876784688626	0.09352184948628109
Deseoctovirus	0.3504991235677888	HC	0.325374819730775	0.3173105078628991
Desulfarculus	0.6726430549891969	HC	0.3072097205276449	0.04248307982571592
Desulfatibacillum	0.4294535243588595	HC	0.16864172812209796	0.11049878401993367
Desulfitobacterium	1.5329094096105635	HC	0.7213615744335972	0.03726427324163418
Desulfobacca	0.0	ID	0.05145461118654926	0.5699997477501239
Desulfobacter	1.410497214307509	HC	0.4493378255893721	0.34376459713413154
Desulfobacula	0.510223928719417	HC	0.11741941907434916	0.15954465937786846
Desulfobaculum	0.6046950249706594	HC	0.21595407732425745	0.08835201982318738
Desulfobulbus	1.2935299861117764	HC	0.637946735681636	0.19414845126597652
Desulfocapsa	0.4682260044873617	HC	0.1617033597876384	0.9353224500924857
Desulfococcus	0.5909953302755707	HC	0.2100358590617996	0.03980114550533259
Desulfocurvibacter	0.6866265058809735	HC	0.21804450498443143	0.19414845126597652
Desulfofarcimen	0.785854042713919	HC	0.19662871773092175	0.31689773947703104
Desulfoferula	0.6953352634517569	ID	0.1767246014598545	0.9353224500924857
Desulfofundulus	0.7656444463669635	ID	0.10544930276295433	0.60728576581257
Desulfofustis	0.33045259863065746	ID	0.08441911635911485	0.7049097275727675
Desulfoglaeba	0.372388930011355	HC	0.17491512542109008	0.028447652543976003
Desulfogranum	0.4468576153342372	HC	0.1244270682471016	0.5338418935166419
Desulfohalobium	0.10928923454060291	HC	0.08194061644090184	0.13681554418853387
Desulfolithobacter	0.445645843256001	HC	0.06746207884928586	0.6849253186565257
Desulfoluna	0.6534312068650848	HC	0.2561067408598933	0.19414845126597652
Desulfolutivibrio	0.9945051160203104	HC	0.4471976570071001	0.024758030413600553
Desulfomarina	0.4678566989175159	HC	0.10294863487985997	0.3867079925517324
Desulfomicrobium	1.1042539382583179	HC	0.5060592610035	0.1298217973765276
Desulfomonile	0.2578404886827953	HC	0.11233290597154855	0.0018660638566261173
Desulfonema	0.9827320470033754	HC	0.27261849439479463	0.22350758765929912
Desulfopila	0.4922069868527396	HC	0.23155693251857357	0.02000214381730719
Desulforamulus	1.2623007451181132	HC	0.5343304120714942	0.11667003836704029
Desulforapulum	0.5956560549783306	HC	0.2579731575409372	0.0172934864312608
Desulfosarcina	1.4365522786159868	HC	0.6590903176708494	0.2339662537301938
Desulfoscipio	1.2749761395444834	HC	0.7150122026324564	0.005333667447715412
Desulfosediminicola	0.8245660946262743	HC	0.2584343599944893	0.09352184948628109
Desulfosporosinus	1.4633112908678179	HC	0.5836544642916294	0.08341508335601197
Desulfosudis	0.29591073314215277	HC	0.1176391759991515	0.27925094536873757
Desulfotalea	0.06603331953093516	HC	0.0428299736714131	0.5885063552717082
Desulfotomaculum	0.7604655363685973	HC	0.15242046700893222	0.498880519074121
Desulfovibrio	2.8896290769671187	HC	2.459027304652705	0.14409646897983003
Desulfurispirillum	0.2376959496987053	HC	0.07965821557389936	0.3867079925517324
Desulfurivibrio	0.6637725118367834	HC	0.1707773227506511	0.2133876641829925
Desulfurobacterium	0.0	HC	0.08718228338494702	0.048307142590648625
Desulfurococcus	0.0	HC	0.010737143307069716	0.4781656329839633
Desulfuromonas	1.62578558002879	HC	1.0020578978500836	0.010176944502960184
Desulfuromusa	0.3623487921683037	HC	0.13201653834358298	0.481867368283708
Dethiosulfovibrio	0.4906193168842083	HC	0.20255659180923696	0.054787666178226474
Detrevirus	0.0			-
Deurplevirus	0.0	ID	0.0016569037165741953	0.3173105078628991
Devosia	1.767663206168931	HC	1.0449741988474535	0.030463802722688726
Devriesea	0.404053625221682	ID	0.16336249800309866	0.8498180212406067
Dexdertvirus	0.0	HC	0.0017490498614105342	0.3173105078628991
Dhakavirus	0.0	HC	0.008338332622262001	0.30618162076774225
Dhillonvirus	0.0	HC	0.0021993638503303684	0.270139333975853
Dialister	4.088351221810022	ID	3.468922738251128	0.4488087629392715
Diaminobutyricibacter	0.0	HC	0.08130575922948073	0.16772384227816634
Diaminobutyricimonas	0.36831644643826017	HC	0.17344612764921558	0.030463802722688726
Dianlovirus	0.0			-
Dianthovirus	0.0	ID	0.002752166858209731	0.3173105078628991
Diaphorobacter	1.4740968577166387	HC	0.9363950179050797	0.0007215393720029187
Diatodnavirus	0.0			-
Dibaevirus	0.0			-
Dibbivirus	0.0			-
Dichelobacter	0.4492259123816662	HC	0.2743258087565391	0.0026771929603067574
Dichorhavirus	0.0			-
Diciambidensovirus	0.0			-
Dicipivirus	0.0			-
Dickeya	1.4968011823466687	HC	0.7118890110943551	0.054787666178226474
Dictyoglomus	0.6104215468676483	ID	0.11532309423159301	0.8286754110725026
Dictyostelium	0.6462984843204603	HC	0.192357900759102	0.27925094536873757
Diegovirus	0.0			-
Dietzia	1.0783101894448484	HC	0.5855125120269032	0.011881031549672433
Dihsdivirus	0.0			-
Dilzevirus	0.0			-
Dinavirus	0.0			-
Dinodnavirus	0.0			-
Dinornavirus	0.0			-
Dinoroseobacter	0.24728145336108726	ID	0.18413035273695225	0.026547517115491727
Dinovernavirus	0.0	HC	0.002452099248315934	0.9479302985925429
Diorhovirus	0.695460778801378	HC	0.604172041205036	0.024156494402521305
Dioscorea	1.6525201597928911	HC	0.5822942796283045	0.5162077306368994
Dioscovirus	0.0			-
Diospyros	1.6487819645637054	HC	0.4503235141166669	0.9784197833526679
Dismasvirus	0.0	ID	0.0066394844778068845	0.45939495388218726
Dissulfurimicrobium	0.5555836406404744	ID	0.1977056333662968	0.786774932007397
Dissulfurispira	0.0	ID	0.05480441696744579	0.5162077306368994
Divavirus	0.0			-
Diydovirus	0.0			-
Dobrovirus	0.0			-
Dohlivirus	0.0			-
Dohnjavirus	0.0			-
Dokdonella	0.4987650156354716	HC	0.31297564536961725	0.012824421041516413
Dokdonia	0.7276969580515525	ID	0.289584640487711	0.6456228047372248
Dolichospermum	0.450966878828423	ID	0.10873129187965765	0.9568553503695676
Doliuvirus	0.0			-
Dolosigranulum	0.6903980936773407	ID	0.12147973886162322	0.6263280630826003
Dolusvirus	0.0	ID	0.0016347184115160544	0.514764265007895
Domibacillus	1.0442229903752474	HC	0.48366291828215724	0.011881031549672433
Donellivirus	0.0	HC	0.02244042398291358	0.130536014406117
Dongdastvirus	0.0	ID	0.0023660350502180327	0.5940376494237177
Dongshaea	0.003203594641823203	HC	0.08293825936687618	0.16772384227816634
Dorea	4.35348282289138	ID	3.369015058056542	0.8498180212406067
Dorisvirus	0.0	ID	0.0023516129663005395	0.3173105078628991
Dosmizivirus	0.0			-
Doucettevirus	0.0	ID	0.0016606570746787598	0.3173105078628991
Douglaswolinvirus	0.0	ID	0.007674053652536633	0.9826324663821435
Doupovirus	0.0			-
Dpdavirus	0.0			-
Draconibacterium	1.89235805522319	ID	1.0652317213499947	0.786774932007397
Draflysatellite	0.0			-
Dragolirvirus	0.0			-
Dragsmacovirus	0.0			-
Draselvirus	0.0			-
Drechmeria	0.13200220792234696	HC	0.0808127566527356	0.09893159920140912
Drivevirus	0.623941128689533	HC	0.41116394210187157	0.118107327292042
Drosmacovirus	0.0			-
Drulisvirus	2.6649475871288404	ID	2.4141000543970064	0.0006968078999980718
Drunivirus	0.0			-
Duamitovirus	0.0	ID	0.0012169873337357757	0.3173105078628991
Dubowvirus	0.0	ID	0.002394970988481902	0.3173105078628991
Dubuvirus	0.0	ID	0.0016408892743917196	0.5940376494237177
Duffyella	0.6610547663050609	HC	0.22918234894236814	0.01491204965521588
Duganella	0.9101154676685428	HC	0.40942611404860946	0.01491204965521588
Dugnivirus	0.0			-
Duhcivirus	0.0			-
Duncaniella	1.7550103811627853	HC	0.9571474257825595	0.60728576581257
Dunedinvirus	0.0			-
Duodecimduovirus	0.0			-
Duodenibacillus	1.1957835235354615	HC	0.6279735192622213	0.01491204965521588
Duonihilunusvirus	0.0			-
Dyadobacter	1.4532377534694263	ID	0.454675043650844	0.8076561934993567
Dybvigvirus	0.0	ID	0.00319296430215299	0.06426469941480747
Dyella	1.3694397330369947	HC	0.7057440868432648	0.026547517115491727
Dyochipapillomavirus	0.0			-
Dyodeltapapillomavirus	0.0			-
Dyoepsilonpapillomavirus	0.0			-
Dyoetapapillomavirus	0.0			-
Dyoiotapapillomavirus	0.0	ID	0.002546863657637301	0.3173105078628991
Dyokappapapillomavirus	0.0	HC	0.0024424157344910555	0.3173105078628991
Dyolambdapapillomavirus	0.0			-
Dyomupapillomavirus	0.0			-
Dyonupapillomavirus	0.0			-
Dyoomegapapillomavirus	0.0			-
Dyoomikronpapillomavirus	0.0			-
Dyophipapillomavirus	0.0			-
Dyopipapillomavirus	0.0			-
Dyopsipapillomavirus	0.0			-
Dyorhopapillomavirus	0.0			-
Dyosigmapapillomavirus	0.0			-
Dyotaupapillomavirus	0.0			-
Dyothetapapillomavirus	0.0			-
Dyoupsilonpapillomavirus	0.0			-
Dyoxipapillomavirus	0.0			-
Dyozetapapillomavirus	0.0			-
Dysgonomonas	1.4830042152904446	ID	0.8969924771376905	0.481867368283708
Dysosmobacter	3.206360001266165	ID	1.986444990764594	0.5699997477501239
Eagleeyevirus	0.0			-
Eapunavirus	0.0	HC	0.0029595371552556247	0.15207808079297255
Eastlansingvirus	0.0	HC	0.002447121428022121	0.9714372531924288
Eceepunavirus	0.0	ID	0.002461056511238859	0.15207808079297255
Echinicola	1.3066132096032113	ID	0.5538435389413027	0.9353224500924857
Eclunavirus	0.0			-
Ectobacillus	0.4596892452291674	HC	0.05231816291504346	0.3867079925517324
Ectothiorhodosinus	0.0	HC	0.0950739979268075	0.27925094536873757
Ectothiorhodospira	0.5829348508184493	HC	0.14752891191507814	0.30399527781793867
Edaphobacter	1.0253447402364304	HC	0.4371016830153015	0.002925020095679353
Edenvirus	0.0			-
Edwardsiella	1.346817706443373	HC	0.6838370628498359	0.0018660638566261173
Efbeekayvirus	0.0	HC	0.0038273969554160243	0.15207808079297255
Efekovirus	0.0			-
Effusibacillus	0.7498043052417851	HC	0.28479799211767415	0.03980114550533259
Efquatrovirus	0.0	HC	0.009200297213557437	0.5368880148656952
Eganvirus	0.0	HC	0.0029675801788410405	0.9714372531924288
Eggerthella	3.6556570083929	ID	3.2061220889834203	0.27925094536873757
Egibacter	0.2521955157068431	HC	0.15134165362592414	0.06584280400004326
Egicoccus	0.007282401080125698	HC	0.07971625082488	0.09893159920140912
Ehrlichia	0.47214503409270614	HC	0.20051436274494555	0.9568553503695676
Eiauvirus	0.0			-
Eikenella	0.43945306220560143	HC	0.13825146150259054	0.4327745949916696
Eilatmyovirus	0.0			-
Eisenstarkvirus	0.0			-
Elaeis	1.8719413490991856	HC	0.8619991646827816	0.37204306015823724
Elaviroid	0.0			-
Eldridgevirus	0.0	ID	0.0015292476594602573	0.3173105078628991
Electravirus	0.0	ID	0.0017308233392105334	0.3173105078628991
Eleftheria	0.46781593867233706	HC	0.2163971007954114	0.03260148641743053
Elemovirus	0.0	ID	0.002004391754466652	0.706480142402653
Elerivirus	0.0			-
Elioraea	0.0	HC	0.04307235017642077	0.8286754110725026
Elizabethkingia	1.28714404368469	ID	0.4808002140707039	0.8924138639684881
Elmenteitavirus	0.0			-
Elpedvirus	0.0	ID	0.0019837288252517967	0.9714372531924288
Elunavirus	0.0	HC	0.0027732150430115864	0.3173105078628991
Elusimicrobium	0.13411367159437096			-
Elveevirus	0.0			-
Elvirus	0.0	HC	0.0028817543416773286	0.3173105078628991
Emalynvirus	0.0	HC	0.0025628787914642108	0.3173105078628991
Emaravirus	0.0			-
Embleya	0.3666055721461901	HC	0.20007341420446573	0.09893159920140912
Emcearvirus	0.0	ID	0.001428808425145502	0.9714372531924288
Emcibacter	0.23274009177310964	HC	0.13349421609224915	0.026547517115491727
Emdodecavirus	0.0	ID	0.001815659329901405	0.3173105078628991
Emergencia	2.4245969896394928	ID	1.3379365557253107	0.6849253186565257
Emesvirus	0.0			-
Emnonavirus	0.0	ID	0.002753718929531333	0.3173105078628991
Empedobacter	1.0398390435191336	HC	0.3309252004147225	0.11049878401993367
Emperorvirus	0.0			-
Empivirus	0.0			-
Emticicia	0.6297698598975391	HC	0.14792416432759972	0.8286754110725026
Enamovirus	0.0			-
Encephalitozoon	0.08951916865953975	ID	0.08135884844806332	0.2339662537301938
Enchivirus	0.0	HC	0.0019476681964806018	0.3173105078628991
Endehruvirus	0.0			-
Endlipuvirus	0.5640541661623218	HC	0.4388810734524432	0.6766178681454906
Endomicrobium	0.3003808753923297	ID	0.11355643411261092	0.60728576581257
Endozoicomonas	1.36088128319833	HC	0.486539191712893	0.1516708199852679
Eneladusvirus	0.0	ID	0.04870741982088643	0.41877298164755317
Enfavirus	0.0	HC	0.0019552557125897597	0.3173105078628991
Enhodamvirus	0.0	HC	0.003037977864008874	0.3173105078628991
Enhydrobacter	0.45671067195075227	HC	0.15934513261017533	0.34376459713413154
Enorma	1.5987904475714807	HC	0.802674153131255	0.9138367624408943
Enquatrovirus	0.0	HC	0.003859399105851087	0.3173105078628991
Ensifer	1.2773521408708957	HC	0.6713082725416193	0.0172934864312608
Enterobacter	3.0859285532231553	HC	2.6424641784172134	0.11049878401993367
Enterocloster	3.7851855997601915	ID	3.2797075038240258	0.5338418935166419
Enterococcus	3.534578581446555	HC	3.0352714960439995	0.9784197833526679
Enterogokushovirus	0.0	ID	0.013194021390021151	0.3173105078628991
Enterovibrio	0.0	HC	0.028742255532033315	0.01331618631298838
Enterovirus	0.0			-
Entnonagintavirus	0.0			-
Entomobacter	0.24528297729768622	HC	0.19980247597419812	0.054787666178226474
Entomobirnavirus	0.0			-
Entomomonas	0.3151678935394902	ID	0.10103261207992914	0.6849253186565257
Entomoplasma	0.0	ID	0.016427294989377526	0.8076208040388624
Entomospira	0.3131114780923122	ID	0.10418202985472136	0.2447670956079571
Entovirus	0.0			-
Eosonovirus	0.0			-
Eowynvirus	0.0	HC	0.003143327962233495	0.3173105078628991
Epaquintavirus	0.0	HC	0.002310383106469817	0.3173105078628991
Ephemeroptericola	0.2750255435091818	HC	0.17092078429443466	3.493346903308373e-05
Ephemerovirus	0.0	HC	0.002492467590868532	0.3173105078628991
Epidermidibacterium	0.23971187526876503	HC	0.21452732290599807	0.01491204965521588
Epilithonimonas	0.7865564518057918	HC	0.22044524302156598	0.07870399677767277
Eponavirus	0.6759370412806344	ID	0.4300951316997457	0.13719950041496232
Epseptimavirus	0.0	ID	0.003090749808783675	0.8446741517781081
Epsilonarterivirus	0.0			-
Epsilonhypovirus	0.0			-
Epsilonpapillomavirus	0.0			-
Epsilonpolyomavirus	0.0			-
Epsilonretrovirus	0.0	ID	0.0018700441618384688	0.3173105078628991
Epsilonscleroulivirus	0.0			-
Epsilontectivirus	0.0			-
Epsilontorquevirus	0.0			-
Equispumavirus	0.0			-
Eracentumvirus	0.0			-
Eragrovirus	0.0			-
Erbovirus	0.0			-
Ereboglobus	0.19819211201969097	HC	0.10558840167021508	0.05829058013948914
Eregrovirus	0.0			-
Eremothecium	0.39977169989845496	HC	0.1152903673588635	0.9138367624408943
Ericdabvirus	0.0			-
Erigeron	1.629272715544993	HC	0.530152930653185	0.786774932007397
Erimutivirus	0.0			-
Ermolevavirus	0.0			-
Errantivirus	0.0			-
Erskinevirus	0.0	ID	0.007878988046302753	0.3365001861651229
Erwinia	1.6969230891232703	HC	0.9650651288854855	0.03260148641743053
Erysipelothrix	1.349522068060473	HC	0.5093627664367735	0.4327745949916696
Erythrobacter	1.4322472977981355	HC	0.7118958150244826	0.0742117161767884
Erythroparvovirus	0.0	ID	0.00235028355454862	0.3173105078628991
Escherichia	4.498722328288227	ID	3.95351066107482	0.9568553503695676
Estrella	0.0			-
Etaarterivirus	0.0			-
Etahypovirus	0.0			-
Etapapillomavirus	0.0			-
Etapolyomavirus	0.0			-
Etatorquevirus	0.0			-
Etdyvivirus	0.0			-
Ethanoligenens	2.0278397345099015	HC	1.2555362954116962	0.10458826282895503
Eubacterium	3.6140702957609676	HC	2.8751300800409028	0.26740703807111765
Eucalyptus	1.6264011673134269	ID	0.4689323768894301	0.8498180212406067
Euhalothece	0.0	HC	0.062379341783653085	0.498880519074121
Euphorbia	1.7629999534400307	HC	0.8020968119870582	0.2133876641829925
Eurybiavirus	0.0	HC	0.018542078693576054	0.22685506370525527
Euzebya	0.36652784437082836	HC	0.2136038405409482	0.024758030413600553
